review_id,text
b6dami4YHihHprxXxHnLUQ,"Here to tell you I think this place is off the hook!  I was excited to try it & was not disappointed.  At first I thought they were a little pricey, but put things in perspective.  The ingrediants are of higher quality than you would think.

Went on a Sunday afternoon & it wasn't crowded at all.  Four of us sat at the counter and talked to the friendly staff members the whole time.  I ordered the Chicago dog & really loved it!  Boyfriend got the Carolina dog & he loved it!  The boys got the Coney dogs and wanted more.  Nom, Nom, Nom...

Few things worth noting... I am a designer and I was digging everythig about this place!  The layout, the lighting, the surface materials, the graphic design, etc.  I can really appreciate all of the nice, clean details this place offers.  I even took a pic of the rest room!  A+ to the design team!

They even have nice, thick, soft napkins which were like a luxury!  I want to work here just so I can get a red pair of Converse! Seriously,  I love their uniforms, very cool.  If they sold their shirts I would buy one!  Love the artwork & colors.  Again, well done & kudos to the artist!"
MN1aB9zV3Gzf0brixIOOpQ,(6-18-12) My daughter had a Noon appointment not far away - pulled in at 11:05am figuring a hot dog joint should be able to get us in and out within 30 minutes. Boy was i wrong I had to FLAG DOWN a server @ 11:40 just to take back the menu since i knew we wouldn't have time to order and eat. I sat there with my lights on from 11:20 until 11:40 waiting for someone to take my order. Several servers looked like they were afraid to talk to people as they run back and forth looking at the ground. At one point i counted 6 cars under the canopy with lights on and no one around. One employee stood in the front of the building (apparently on break) just looking at all the cars with lights on. MANAGER NOWHERE TO BE FOUND. I will try again as they are new and hopefully everyone will be better trained.
Fjzz9mrJOJYcgzSKK4hwFw,"Overall fantastic place. The decor is very cool and the food is good. Even if you are not a fan of hot dogs, they do have burgers (including a black bean burger!) and chicken options. I had the original retro dog- diced onions, chili, and cheese. It was quite yummy. There was a hint of cinnamon in the chili that I could have done without but it was still delicious! My combo also came with a side of home-style fries which were surprisingly crunchy as well as tasty. 

Retro dog also offers a variety of retro sodas- cream soda, black cherry, root beer and so on. The root beer is actually their own recipe and made locally. It was a sweeter take on root beer than most places, so if you like sweet pop, you will definitely be a fan :) plus it comes in a frosted mug, just like all root beer should!

Customer service was fine, seems they have worked out any kinks they may have had since opening earlier this summer. I know I will be going back!"
V9m8P5v5j1oR3a_7yV4oyw,"I recently dined here and was very disappointed. I have dined at many different hot dog establishments and this one was overpriced in my opinion. The fries were over seasoned, making them very salty and inedible. I enjoyed the snap of the hot dog, but didn't find it to be a hot dog I would throughly enjoy eating again. I also had a float, it was ok but I feel it was overpriced. 2 fries, 1 hot dog, 1 foot long and 2 floats equated to almost $30. Sorry to say, I won't be coming back."
x9VRH2EiErU6nRR17Lhmsw,Loved it since it opened. Everything's great but be sure to ask for your dog ungrilled if you don't like the charring. I like it like that but my kids don't.
ISqcpzX8fEXxZIBrltu8pg,"This place is good.  The hot dogs are excellent and the burgers are good.  They seem like decent people and are friendly.

My biggest complaint  is that it is a bit on the expensive side.  We go here fairly regularly."
U7HAqwM-zm5lj03y3FXt1w,"I have to rate my visit as a 3 this evening (unfortunately). And really that's pushing it. The hotdogs were excellent; however, the fries were over salted and oily, the onion rings were dripping in grease. Very little onion and way too much batter. Please, please change your oil! The root beer floats - well let's break that down; root beer was great but the custard ice-cream seemed to have ice chips in it. Not creamy, but ""ice milky"". Lastly Retro Dog should have ""Retro"" music. Stick with the dogs and you may enjoy your visit."
Nl7Txb3LDY4MadHSHOYb7Q,"I didn't get a hot dog, but I did get the ice cream sandwich.  I would give just the ice cream sandwich five stars!  The butter pecan and caramel cookie ice cream sandwich was recommended to me by the cashier.  She did not lead me astray.  Two huge cookies with ice cream (which was at least 1.5 inches thick).  I would go back just for that delightful treat.  
I also got the chocolate malt, which was very good, but not great.  
Everything else looked decent in the pictures, but I did not partake."
2u5l4skrEctKOZfhqvJHYw,"Retro Dog is a cool place to stop if you are out in the Cuyahoga Valley or at Blossom and feel like a snack or some ice cream.  Kind of separate from anything else, you will see a large take out with parking out front where you can have the food brought out to your car or go in to the cool dining area.  The decor is bright and in your face in a good way, kind of a very modern expression of a 50's diner.  The menu consists of hot dogs, sandwiches, sides and plenty of ice cream based desserts.  

I have had the veggie retro dog, the fries, onion rings and a couple of milk shakes, overall the food is good, not great.  The veggie retro dog is a pretty nice veggie hot dog with veggie coney sauce, mustard and onions on a wheat bun.  The mild hot dog has a nice snap but it could have used more of the toppings, especially the coney sauce, which is a mild veggie chili.  The french fries are fresh cut, but were not terribly crisp.  The onion rings missed the mark with the fried batter overpowering the flavor of the onions and they seemed a bit overcooked.

The 2 milkshakes I tried were the best items I had at Retrodog; prepared fresh with soft serve ice cream.  The flavor selection is extensive and they have some unique flavors for you to try.  The chocolate banana was a nice balance of the banana milk shake with hot fudge; the salted caramel was a nice balance of sweet with a hint of salt.  Overall good shakes, especially using soft serve ice cream as the base.

Retro Dog is probably not worth a special trip or the place for a full meal, but if you are in the area and need a snack it is worth a try."
iq7sszeuGeX_XlEu8ESXbA,"The Red Hot was very soggy. My bun fell apart. The Chicago Dog has good flavor, but the wiener was nothing to write home about. Overpriced and flies all over."
Z9HivQIQpAijL2ZccSI6Rg,"Great service, OK food.  It seemed like everything was just a little off.  I had the Retro Dog and onion rings and the hubs got the Carolina Dog with fries.  The hot dog itself was really good... Mellow taste, nice snap... but the coney sauce was a turn off.  Very sweet, not much spice.  My husband said his Carolina dog was good, but he said he would try something else next time.  The onion rings really had me excited because they looked perfect... they weren't.  The spices in the tempura overwhelmed any onion flavor that might have been there and they were SO GREASY!  I ate one and a half rings and had to stop.  The fries were just OK too and needed to have salt added to them.  They had a really nice natural potato flavor but they tasted like they'd been sitting around for a while, which seems implausible considering how busy they were.  We also ordered the root beer and the flavor was not unpleasant, but it was very flat.  Considering how very sweet it is, it could have used more carbonation.  

I would like to return to Retro Dog and try a dog with just mustard.  Of course, we also need to try the custard!"
_Hc2ABjlPWUxOGtvhKFTTA,"I really wanted this place to be amazing. The food is just okay. Nothing too spectacular. I didn't find a WOW factor. I do feel like it is REALLY expensive. For my boyfriend, daughter and I, we can drop $25 easily and thats not getting a lot of food. At all. I do find the service to be hit or miss too."
UDJEIoZ1sNCFNz1BTrp5FQ,This was our second time here.  The first time we came the service was slow and they kept forgetting parts of our order.  It wasn't even busy.  The coney sauce wasn't very good on our first visit so this time ordered our stuff without it which was much better.  The service this time was better but we also ate inside too.  Their custard and fries were great both visits!
WDNZOLZ8xqD34XUeRBqwSw,"Nice little ""drive-in"" diner. It's literally in the middle of nowhere but worth the trip. We went on the behest of my brother in law, and couldn't have been more satisfied. Actually ordered a couple hot dogs and the wife got a burger. The meat was seasoned well (pause) and the dogs were grilled perfectly. Ordered the loaded fries (tip: you can go for the regular size portion if sharing with another person, it's plenty!) and was stuffed the rest of the day and we ate there at 5PM. Staff was super friendly and helpful with our order.

Will definitely be back. To get more food, because why not?!"
TzLCnpe2XT_iJzkPE2th3Q,"BING BANG BOOM BABY! This place is baller. From the Chicken Sandwich to the Hot Dog to the kick Ass Shakes. I love this place! Gets me feeling craZy!!!! Killer stop after cruising the valley on your mid 90s hog.

Seedable-"
IV_XpEcTssyXZz6QQHDlfw,Cool LOOKING place but about $25 for 2 chili dogs 2 fries and some sodas was WAYYYYY TOOO MUCH MONEY and while it was a cool looking place....I would NOT go back only because of the sky high prices.
2AgUAZmfayZAqVOhrJ15Cg,"Owner could not even take the time to address concerns with management and bullying of employees. Terrible treatment, service, and management. Will NEVER get my business again."
nnnr3NU06dUbHPHYhH6K7g,Went there on a Monday. Placed looked like a slow night.  The selections were interesting and the fries Tasty.  Got two of there special dogs(Chicago and Bonzai). Buns were very stale and i think the dog was on the griddle a little too long. If I'm in the neighborhood I might give them a try gain but nothing I would go out of my way for. On a positive note the Employees working were very attentive and nice.
Oq3fB2xci6V6jugCa0Pt4w,"What can I say about the food. It's awesome. Great family atmosphere. The onion rings are amazing and even the chicken sandwich is good. But skip that, grab a dog."
TTMT3YcZ1me82C-Azw7PBQ,"It's an unusually warm day, almost 60 degrees, and I thought you need to go eat at a drive-in and take in the balmy day. I've been to Retro Dog once, not long after it opened, and I wasn't impressed but I thought give it another shot. This was going to be a 3-star review until after I finished eating, turned on my lights, waited 15 minutes, then had to CALL them to come out and take my money. The young man really was giving good curb service until the end. He was very apologetic, but come on, he saw my lights on as did another young man. They took care of 3 other cars and ignored me. Anyway, as to the food, it was just ok and pricey for the quality, $10.55 for a bacon cheeseburger, small fries, and small Coke. Nothing I couldn't have made at home better. No next time for Retro Dog."
5uiEKMwuH4BNPKPncNCRvg,"Even though I planned my weekend in the Akron area around burger joints, beer and baseball, I couldn't pass up a hot dog place so close to my hotel.  You know, just for a snack.

For some reason, I was feeling adventurous that day.  I went against my instincts and, at the recommendation of Liana E, I went with the veggie dog.  I got mine topped simply with just the special mayo mustard.  I also went, of course, with a cup of the locally brewed root beer.  I debated the growler when I saw them on the counter, but it seemed a bit pricey (I think it was $15 for the growler full of root beer).

I took my cup and dog to go, but really just sat outside at one of the tables since it was such a nice day.  I unwrapped my dog and was surprised at it's size - bigger than I expected.  This was going to be more than a snack.  I took a bite.  And instantly my brain thought, ""This doesn't taste like a hot dog.""  Then I remembered, duh, I ordered the veggie dog.  The taste was not unpleasant to my meat-loving sensibilities.  And the special mayo mustard, which I think was just mayo mixed with dijon mustard, had a nice flavor to it.  Though I'm not sure it was the best condiment for the veggie dog.  The root beer was aces.  I still regret not splurging on that growler.

I've vowed to return to the area and I'd like Retro Dog to be part of it.  If I enjoyed the veggie dog so much, I can only imagine how much I'd like the meat hot dogs.  I also saw some amazing looking onion rings I'd like to give a try as well as some tasty looking desserts.  Seems like my kind of place."
6IjSwXOZYw08x7XVqASkYA,"I am a vegetarian. The veggie dog was not that good. It tasted a bit...old or dry maybe. The veggie chili was also a bit dry and very salty. There were lentils in it, but there just wasn't enough moisture to make it that enjoyable or enough cheese to save it."
cJvPR9c9f9aOYAqc3W5LGQ,"Great concept.  Food is good-fun menu and terrific custard desserts.  Drive-in service as well as indoor/outdoor seating.  Firepit for cooler nights.
Plan on visiting many more times.   Onion rings are fantastic, hot dogs are good, chicken sandwiches are great!"
626Ty7htUS6jl4HdsbFQMw,Eaten here a handful of times. The hot dogs are good. They have nice snap when you bite into them. Burger decent. Nice to go to when your going to or coming back from Blossom. Root beer is good too. Worth a try. Use the coupons you get. I think the prices could be a bit better. But I'm cheap so I don't like to pay a lot for a hot dog. It's just a hot dog... But worth the try to see if you like it. Eat inside. Too messy to eat in your car. But it's cool to eat in your car so if you don't care then go for it.
Jt0eh-6av_BQbatsrFngbw,"I've been to Retro Dog several times including before, on and after the grand opening on June 17th. I'm not sure what people expect from a brand new concept restaurant in this area that's not even a franchise. I, myself, being a reasonable and realistic person who also manages people for a living, was prepared for the imperfections in service. The great part is there's already significant progress being made. 

The food is really good. I've had the retro dog, the white hot, and kraut dog (so far, my fav), and am starting to have some fun building my own. The bean burger is very interesting and tasty! The veggie dog is also really good. I love that they have healthier, vegetarian options. But the ultimate is the Retro Dip. This is a cone of amazing deliciousness. Who knew I'd look forward to the very bottom of the cone as much as the top?"
YteUSdhWSsMjuFPxAiWwVw,"Randomly found this place after a concert at Blossom and overall I enjoyed it.

Service is quick and food is out quickly as well. I like the fact that they bake their own buns, definitely creates a different experience.

Personally, I'm a chili cheese dog man and was sad to see none on the menu. Never had tried a coney dog prior, instinctively I ordered one as well as a Chicago dog. As far as taste goes, it was definitely tasty, just not in the sense that I'm use to. The Chicago dog was excellent and PACKED with overflowing toppings and tasted great!

My SO got a coney dog as well and pretty much shared the same experience. She's a chili cheese dog person too. I know.. we're meant to be together haha.

Fries were fresh and their onion rings were unique and intimidating but definitely delicious! Loved every bite.

And last but not least, their MILKSHAKES. Thick and flavorful, just like a traditional milkshake should be. Chocolatey goodness!!!!

I'd definitely come back again!"
DlGANFJ2Lfu6K-mdpRN2MQ,"Traveling through town, we were looking for an inexpensive, quick, unique place for lunch. This is certainly it.  Wonderful hot dogs and great frozen custard. The atmosphere is great but the highlight had to be the onion rings. Wonderful batter, crispy and delicious. Would certainly recommend this place. Our family of 4 ate lunch for about $34 without custard."
sXLp0ZarK3D9Xh1Nh6Q5Pg,"I just loved this place! Neat atmosphere and the entire staff was friendly and helpful! I got the Hula Burger and BLT Fries - loved the hula sauce and burger! The fries were very good too - but next time I'd get the fries with hula sauce on them. 

They have very cool ice cream options too! One of cups has a sundae at the bottom and a milk shake poured over it!

I can't wait to take my family here! These kind of burger/hot dog joints are my new favorite places to find!"
Bok7L4o0gJtIb5u_O-EU4Q,"Huge disappointment. Great concept, great atmosphere. However, food was less than. Hot dog and fries were overcooked to the point of being burnt. The onion rings were the only good part of our meal. It was sad as our expectations were high."
76-P_Of30jjOzioj7_H-2g,"I have never had a negative experience here! Quick service, food is ready quickly, servers are sweet. Cream soda is addicting! The hot dogs and burgers are delish! We have been coming here since they opened. Only thing we have never done is go inside to eat. It's always so fun eating in the car with the kids!! You should eat here!!"
g5mWOnIXc317bZ6W7Mci1A,When I drove by I had high hopes.  Not so much after stopping in.   The dogs were just ok.  I got the White Hot and a regular with Coney sauce.  The wife got a Kraut dog.  We each had an order of fries.  Mine were the garlic Parmesan hers were the rosemary.   We couldn't tell the difference between the two.  There was not enough salt/flavoring on either of them to tell the difference.  The Coney sauce tasted burnt.  The Kraut dog was just okay.  The white hot was just fine. And last of all the prices were very high.  We wont be back which is a shame.  The decor is great. The service was fine.    The place could be great it just needs some work and better quality control and 15 to 20% lower pricing.
t0kYA8OAJmlIy8QYIIndhg,"very good tasting hot dogs, a lot of options for toppings. a little bit more expensive than you'd want just for hot dogs, but the atmosphere is awesome and there's a lot of menu choices. I would recommend."
_rJzi4ycLF3t0VscjJkqlA,"I normally like retro spots like these. This one didn't really wow me. The food is extremely greasy, kind of flavorless and they cover all the ice cream in chocolate syrup. The service was pretty speedy and I've never seen it jam packed so you can get in and out quickly. Decent place for a quick bite or if you live in the neighborhood and want to walk up it would be a nice little walk."
wrB1_kYGWqSBKII_rMO45g,"The beef hot dog tasted like a regular pork hot dog. No""snap"". Very disappointing. The fries were good. I won't be back."
nK4xEEC7B868dGKxRdzFUw,Chicago dog was delicious.  My husband had a double cheeseburger was probably the best cheeseburger Ive had in while.
e40w_6A0Nqw73GBsOBO0Vg,"My significant other and I have been frequenting this establishment since it opened. We could probably walk there in less than ten minutes. He loves the natural casing hot dogs and I love the Retro burger. Both are an incredible quality at a great price. They also have some of the best seasoned fries around. I throughly enjoy all of their frozen treats as well. They make a frozen custard marble that is amazing, with any topic you can think of, plus their milkshake selection is seriously impressive. I dig the curb side dining experience, and Retrodog is doing it much better than any of the other competitors around. The staff is always sweet, quick and you can tell that they enjoy working there. Great customer service. Oh yeah, and they make homemade root beer that is very good and unique. It's a must try. I'll never go back to a Swensons/Skyway/A&W ever again. The quality of food alone makes them stand out above the competition. IMO they are the number one burger/hotdog/fries experience in the Akron area."
33-dltZ7zXzFO7p-XxfqZA,"This place is great! The white hot (veal/pork) dog is amazing! The shakes are amazing and their hula ghost burger BLEW MY MIND! made with a ghost chili sauce with bacon, grilled onion and pineapple makes for a burger that's out of this world!"
ZCKHHymksJ9iMOte-yxF8Q,Seriously. Banzai burger. Best I have ever ever had.  Everything at this old school/new school place...reasonable prices and tasty service...
SWQdtCMugPomTdq_iAqEUg,"I tried this place today and it was really good! I ordered the retro veggie dog and cheese fries. The retro dog was really good it came with chili, mustard and onions. Being an all vegetarian meal I was pretty pleased. The cheese fries were fantastic! Crispy and the cheese was yum! We will be back."
5yYeifSxcVQPJESPlE6Drg,"This was a nice change of pace from our typical road trip meal stops, but it was nothing that blew my socks off. The dog was fairly tasteless (I'd rather have my store-bought Hebrew National any day) and while the toppings were decent, it was nothing that made me say WOW, I WANT ANOTHER. I tried the home brew root beer and again, it was decent, but I like Barqs better. The best part of the meal was the fries. So, an A-OK stop and if I lived close I'd definitely try other menu options...but as a one-off stop, it didn't thrill me as much as I'd hoped."
Hfhr1C53RyT9PoDVJonE8Q,"Save your money. Onion rings were dripping in grease! Hamburger had no flavor. My third time here it's good in theory, just not in execution."
gANC6mBUOLKHqqRjaYMgQQ,"Was down in the area for some hiking and remembered seeing some good things about this place. Retro Dog is really in the middle of nowhere which explains why it wasn't so busy but easy enough to get to once you know what streets to take. The car hoppers came out very quick, gave us the extensive menu, and came back out just as quickly when we were ready to order. The shakes were DELICIOUS and the hot dogs were very good too. Good choice of bun as well. The fries with cheese sauce and bacon were also very good.

Overall, my wife and I definitely enjoyed it. We put it right up next to Swenson's as one of our favorite places to go for food. Very good!"
ZB02COirMJvKCOehmzEePQ,"Did a Hula burger, it was different but pretty good. Onion rings are awesome! Coleslaw was not all that good."
2pEd1p3bv5NhZIV7FeUw-g,"Man do I love Retro Dog!! This awesome mom and pop business does not disappoint.    

It's a hot dog place, so of course the dogs are wonderful (my favorite is the Carolina) but that doesn't mean you should shy away from the burgers! Whenever I'm really hungry I get a Hula burger. Provolone cheese, lettuce, grilled onions, bacon, and a pineapple slice all doused in this incredible spicy hula sauce. Yum!

Don't forget to save room for custard! Not ice cream, but delicious, creamy custard. There is not a single thing on the desert menu that I wouldn't get. 

The service is very friendly and helpful! They genuinely seem to be very happy at this establishment. Not the usual disgruntled employees. The managers are just as wonderful! Always making sure you're happy, and that your visit is a good one.

This place is unlike any other restaurant I've been to, and I always recommend it to anyone who is ever going through that area. I love retro dog!"
fDPEUWEylLnHQjGTb88o1g,"I'm surprised to see so many negative reviews! I went for the grand opening and while we waited for our food it was so worth the wait. I'm a hot dog snob, expect to pay more for it and was not disappointed. The natural casing dog was perfectly crisped in the outside, flavorful on the inside. I ordered the Kraut Dog, kraut, pickles, mustard, delicious! We shared the chili fries that really hit the spot and finished it off with their house root beer. I'll definitely be going back to try the rest if the menu soon... Especially the chili dog."
0ATspk6mvqL5M6DoIjFuyg,"We were here on a weekday afternoon.  I had a white hot dog and my companions had Chicago dogs.  Mine was acceptable.  Their hot dogs were not great.  If you strip away the bun and the toppings, the hot dogs should be amazing.  They were very flat.  There is a huge difference between cheap hot dogs and flavorful hot dogs and these were generic at best.  The hand cut fries were decent but not amazing.  The onion rings were awful, full of grease, and well done.  The dip for the onion rings would be better if it was a full flavor mustard.  The service was quick.  The prices and portions were acceptable until we ate the food.  We were seriously disappointed."
5nXykjVXwjIYHHhnyus_AA,"This place was great. I don't understand the poor reviews. One of the best hot dogs I've ever had. Milkshake was solid as well.

And the poor waitress braved a monsoon to take our order quickly. 

Can't wait to go back."
Fn6CK4sjJt4PL9sYGcLuKw,"Excellent local restaurant for grilled American fare. The selection of burgers, hot dogs, shakes and fried foods is just incredible. There are also vegetation options (dogs and burgers) which is greatly appreciated! The place is clean and neat, and the service is quick and modernized (they use iPhones to ring you out). One minor issue - the hot dogs and burgers are great, but the buns themselves are either too big or too soggy.  The food is incredible, but a better bun makes a even better sandwich."
UXnMFX2z5-SX3uZoYqzlIg,"I can't believe some of the complaints on here! Retro dog is awesome plain and simple, if you don't like something you picked out build your own meal! They offer that. Any who, never have had a bad meal, in fact we drive from North Royalton/Strongsville just to have there food! There hot dogs &&& burgers are to die for, seriously! The prices I don't mind at all either because I work at a family establishment and times are tough and so are soaring prices in the food industry! We love you retro dog!"
5QLj2PYisso1Mjf8ePUAsg,"Harold and Kumar traveled how far for these dumb burgers...

Totally not worth the hype. My ex stoner roommate was obsessed with White Castle and used to buy the frozen ones.. So when I tried these for the 1st time I couldn't believe how it tastes exactly the same (yuk)

People were buying them by the case when we walked in, total disappointment. People in the east coast got it all wrong these soggy sliders are crappy. Another reason the west coast rules."
1x5xGqyKg9vtfrIXKVd6uw,"Need to be a teenager, drunk, or stoned. It took 15 minutes for a single to go original slider. Greasy, heavy on sautéed onion, very thin patty with very little texture... I'll take a McDonald's hamburger any day. Looked better in the movies."
MZ8DnofZvbnespruAOT4Pg,This is seriously overrated!! They are really just burgers mini sized. My fiance scarfed down 4 mini burgers. Their fries were gross. It was not salted. I ordered their chicken rings and it was really just chicken nuggets in a different shape. AND it's expensive!
aOc2urRuLBAol6y10lwvbw,"Set your expectations really low when coming here and you might not hate yourself too much for spending your well earned dollars here.  

There was nothing memorable about having them.  We came here for the novelty of trying it out just once for the sake of Harold and Kumar Goes to White Castle.

I'll give it an extra star because I think these things would make great drunken munchie meals, but then again, so would everything else."
1CGsM6-g0gP2tP430jDriA,"Yes, there is now a White Castle located on the strip in Las Vegas. Everyone who wants to try them without going to the Midwest/East coast can now have a taste of the well known slider. I have enjoyed White Castle before in Chicago and found that they are quite tasty and I can put a few back. My cousin always orders them with extra pickles.  I should have remembered that when eating them in Vegas.  I forgot that tidbit, but they were still really good. I really wish they had a location in Denver.  That would make my year.  The best 2 things about the one on the strip, they are open 24 hours and they sell beer.  What can make this place better? Well, it is also attached to a casino! The place was hoping and cranking out burgers at a rapid rate.  If you haven't tried White Castle, now is your time."
-4lz4jSlOeGyIbmFqbdPxQ,Got to get em hot fresh off the grill! No you can't take these Lil babies home. They get cold quick. They don't sit on your belly all day. It's a reason people in Saint Louis call them sliders. Lol Yes my husband is from Saint Louis so I have a degree in the fine art of White Castle. You order these when their is a long line. You sit and eat them. I enjoy them most when I have been dancing all night and the club is closed and it's 3am. And all my friends meet up to have these. Omg the fries are great with cheese. And the breakfast sandwich is devine. I give them five stars!
yn6Pxvx-R5X3LUrdxVSq2g,"Thoroughly enjoyed the Midwest sliders. Freshly made and tasty. Brought back memories from Chicago late night slider runs.  They have onion ""chip"" rather than full onion rings. Think onion rings cut into pieces. 
And being Las Vegas, this White Castle serves beer - keep that buzz going! 
Friendly staff and a dining room cleaning crew that was constantly keeping the place clean."
9VlUxstf22VBfFPIcZM6eg,"Very small restaurant capitalizing off the brand's nostalgia and charm. They sell their signature miniature ""slider"" sized burgers at an overpriced rate. This seems to be the selling gimmick for White Castle, luring in drunk gamblers or curious tourists to stop in. 

The restaurant itself is attached to the casino of the Venetian I believe. It is located on the Strip, with a one door entry point. A long line of hungry customers fills the restaurant, although it moves rather quickly. There are only 5-6 tables, with 2 larger bar-stool type tables for seating. As you reach closer to the register, you are welcomed with a better view to the behind-the-scenes look of White Castle. Rapid hands swiftly assemble buns amongst grilled onions and juicy meat patties, exchanging between different work stations to finally end up placed in a singular order, ready for the customer. 

A large glass window display showcases some of the White Castle souvenirs that are available to purchase to take home. A $10 coffee cup or a $25 T-shirt? Not for me but maybe for others. 

Last, but certainly not least, was the food. If you're familiar with the case and recognition of White Castle, then eating at the actual location only provides a slightly more fresh experience than the frozen, store-bought burgers. The buns are much softer and are squishy to the touch. The taste and aroma of the grilled onions complement the meat patty. It's White Castle, there isn't much too glorify about it or expect. 

My experience was pleasant, but to each their own. For $8.99 you can get 4 Cheese Sliders, a small fry and a small drink. The price is consistent with the glamorization of the branding. I ate each slider in about 2 bites and was still hungry afterwards, but didn't want to face waiting in a long line again. 

If you are nearby in the area, take a look!"
rNhtH_D8FOF79b7u5e4png,More of a nostalgia thing for me growing up in Minneapolis and eating them as a kid.  Price seemed always right and always fresh and delicious.  That thing they do with the onions is over the top.  Not as good a burger as I remember as a kid but maybe I have eaten too many celebrity chef burgers and acquired a different taste.  Hard to park to get there but if you're in the neighborhood pick up a few and enjoy.  Fast and friendly service and smells great.
7j_gZ0Q_itkSL2gLS1SrQg,"Ok so I'm not from the east coast so I've tried many burgers in Vegas and I was pretty disappointed with these. 

Food: 
Cheese sliders- 2/5 I ordered the cheese sliders. The burgers were small and pricey. I didn't like the smell of them and I didn't like how it tasted like a burger from any other franchised restaurant. Nothing stood out for me. 

Chicken rings- 1/5 Seriously don't get these. They are crispy but flavorless and super thin. Honestly thought McDonalds chicken nuggets were better. 

French fries- 2/5 Fries were a bit soggy. But these were my favorite out of all the stuff I ordered. 

Service is GOOD! 4/5:
Expect a long wait. I waited in line for more than an hour but I got my food in less than 5 mins! They are friendly and efficient!! They try to make the wait bearable by talking to you, which I thought was neat. 

Overall if your a person who likes a burger with flavor and who has ate many flavorful burgers, White Castle isn't for you. I was quite disappointed but many other people love the simplicity of their food. This joint just wasn't for me."
tk0HH_JjPKbTGDldkzFDtQ,"The wait is long, but definitely worth it! I wish there was one in So. Cal so I can have it more often than twice a year. The service is definitely quick and accommodating."
zd7Y4SNEVxs3DiNME-R-ow,"I really don't get the whole hype about this place. I mean it's a bit different in the way they serve their burgers but I felt I couldn't really enjoy it entirely because they serve them in bite-size pattys. 

I was hoping it would of felt like a meal but honestly it felt like a mid-day snack before lunch. Fries are good but I don't think I will be coming back to try it again. Unless someone can convince me that there is a must try item on their menu. I'll stick to regular in n out. Service here was horrible. The one thing that did bug me was when our order was called. My friend was already heading to pick it up and the lady begins to speak on the Mic. ""Number ???, you will find your number if you have  looked in your receipt on the bottom part of it.""  And I mean she said it with an attitude as if we didn't know it was there. So unnecessary and uncalled for."
vbmLnOY92VKHKqGXkLeHHg,"Got the #1 - 4 Regular burger pack w fries and drink $7.99. 
I wish I got the cheeseburger it has more flavor the regular was a bit dry. But nevertheless it was fluffy buns, grilled onions and tasty. I realized there is no real sauce in these burgers but grilled onions gave it flavor. I've tried the frozen ones it's similar but these were more fluffy buns and softer meat patty the frozen ones were drier."
zLA_57ge8X1oUXY2rEUHzQ,"This place is literally the worst place I have ever been. (Service-wise). The food is relatively standard-ware. I came and waited in line with 3 of my friends on an afternoon, and waited about 20 minutes in line to place my order. I understand that places get busy, so it was acceptable.

However, after about 30 minutes of waiting for our orders, my friends all got their orders, but I still had not yet received mine. I inquired several times about my order, and where it was in the queue. My friends finished eating, and we kept waiting around.

Each time I asked, the person handing out the food would promptly dismiss me, and even the manager bluntly and rudely told me they serve hundreds of burgers a day, and it would come out soon enough. 

Also note - my order number was 374, but they kept on calling order 274 out. I asked if they perhaps had my order ready, but they told me no, they had Order 274 ready, and that it was not my order.

Now, about 1.5 hours after entering the restaurant, and an hour after placing my order, I demanded that they finally look inside the bag, and the manager who had been extremely rude finally conceded that they had mislabeled my order.

Instead of offering anything to help make it better, they only offered me a brownie, which means that they valued wasting about an extra hour of my time at ~2 dollars.

If they had merely checked the queue the first time I asked, no problems would have occurred, and we could have resolved all the issues. Instead, this Whitecastle decides to run as if the customer is always wrong, and will stonewall and lie to you about your order.

Once a mistake is also made, they will make a measly effort to fix their problems.

I strongly recommend you go elsewhere for a burger fix in Vegas."
DBrpeGYkGcDn211STRX1WQ,"Im from NY and loved it there, but this was not as I remembered.  I bought a crave case, all the burgers were warm and dry like eating toast.  They all had some kind of freezer burn marks on the edges of the patty.  I remembered it being steamy and delicious, I hope they improve because I love WC!"
9Jl0EiHnHLkYqeMPRQSYGQ,"Listen folks....White Castle is not for everyone.  If you're curious about these little cooked to order sliders just try one or two at the most. I definitely don't recommend a full meal.  Vegas location means Vegas prices. It may not be worth it to you. Now for all the lovers & fans of this tasty little spot..... be prepared for greatness! Its always super busy here which is assurance that everything is fresh, hot, & ready to go. They ppl here a great system to get you in & out. You can even see them cooked the burgers, grill the onions, & steam the buns while placing your order....but i must warn you...be prepared to pay Vegas prices. Hope this helps!"
ZQlYABRnCFo1yyBVvlDjrw,I've always wanted to try this place BC people always says it's good. Well they were right. I love the fish and chicken breast burgers.
Z9TEswpvicHTKFdCiOM4Ug,"white castle is a horrible  place to work! my son n law worked his first shift and was locked in a freezer multiple  times,made fun of because Edward and Francisco didn't  like his name,they refused to teach to teach him his job even though they were suppose  to train him, and he didn't  get a lunch or breaks until the two boys got off shift and an actual manager was working and gave him a lunch break his last he of work! I will most definitely  be contacting an attorney! go back to the east coast white castle we don't  need companies  like yours here if your going to treat people poorly! remember  bullying  is not tolerated!"
L78YGuZQsdiQf5O3OywalQ,First of all this opened 15 hours ago. The wait was not that long considering I ordered a crate w/cheese (100 sliders w/cheese). The manager maintained eye contact with everyone on line (less than 20 people at 530am). I seen over 400 burgers leave in the 15 minutes I was there. The place was clean and I could not smell smoke (it's inside a casino).
