title,question,context,text,Source,Source URL,Organization,Country,Last Retrieved Time,answer_start,id
Info from Government,What precautions should I take if I need to travel?,"Travellers should adhere to strict hygiene measures, wash hands with soap and water regularly, and/or use alcohol-based hand sanitisers. Touching the face with unwashed hands should be avoided. Travellers should avoid contact with sick persons, in particular those with respiratory symptoms and fever. It should be emphasised that older people and those with underlying health conditions should take these precautionary measures very seriously. Travellers who develop any symptoms during or after travel should self-isolate; those developing acute respiratory symptoms within 14 days upon return should be advised to seek immediate medical advice, ideally by phone first to their national healthcare provider.","Travellers should adhere to strict hygiene measures, wash hands with soap and water regularly, and/or use alcohol-based hand sanitisers. Touching the face with unwashed hands should be avoided. Travellers should avoid contact with sick persons, in particular those with respiratory symptoms and fever. It should be emphasised that older people and those with underlying health conditions should take these precautionary measures very seriously. Travellers who develop any symptoms during or after travel should self-isolate; those developing acute respiratory symptoms within 14 days upon return should be advised to seek immediate medical advice, ideally by phone first to their national healthcare provider.",European Centre for Disease Prevention and Control,https://www.ecdc.europa.eu/en/covid-19/questions-answers,Govt of Karnataka,India,2020-04-03 12:30:15.766562,0,fBvT9mpUr3YUUb8urBNRue
Info from Government,What is the risk of infection when travelling by plane?,"The risk of being infected on an airplane cannot be excluded, but is currently considered to be low for an individual traveller. The risk of being infected in an airport is similar to that of any other place where many people gather. If it is established that a COVID-19 case has been on an airplane, other passengers who were at risk (as defined by how near they were seated to the infected passenger) will be contacted by public health authorities. Should you have questions about a flight you have taken, please contact your local health authority for advice. 

The European Union Aviation Safety Agency (EASA) recommended measures to be taken by national authorities, such as thorough disinfecting and cleaning of aircraft after each flight serving high-risk destinations. EASA also recommended that airlines operating on all routes step up the frequency of cleaning, disinfect as a preventative measure and ensure full disinfection of any aircraft which has carried a passenger who was suspected or confirmed as being infected with COVID-19. Airport operators should similarly disinfect terminals regularly.","The risk of being infected on an airplane cannot be excluded, but is currently considered to be low for an individual traveller. The risk of being infected in an airport is similar to that of any other place where many people gather. If it is established that a COVID-19 case has been on an airplane, other passengers who were at risk (as defined by how near they were seated to the infected passenger) will be contacted by public health authorities. Should you have questions about a flight you have taken, please contact your local health authority for advice. 

The European Union Aviation Safety Agency (EASA) recommended measures to be taken by national authorities, such as thorough disinfecting and cleaning of aircraft after each flight serving high-risk destinations. EASA also recommended that airlines operating on all routes step up the frequency of cleaning, disinfect as a preventative measure and ensure full disinfection of any aircraft which has carried a passenger who was suspected or confirmed as being infected with COVID-19. Airport operators should similarly disinfect terminals regularly.",European Centre for Disease Prevention and Control,https://www.ecdc.europa.eu/en/covid-19/questions-answers,Govt of Karnataka,India,2020-04-03 12:30:15.766562,0,MptFFSfodgbYbyYZWrT7bK
Info from Government, Why are people not being checked for COVID-19 at the airport when arriving from areas of local or community transmission?,"There is evidence that checking people at the airport by reading their skin temperature (known as entry screening) is not very effective in preventing the spread of the virus, especially when people do not have symptoms. It is generally considered more useful to provide those arriving at airports with clear information explaining what to do if they develop symptoms after arrival.","There is evidence that checking people at the airport by reading their skin temperature (known as entry screening) is not very effective in preventing the spread of the virus, especially when people do not have symptoms. It is generally considered more useful to provide those arriving at airports with clear information explaining what to do if they develop symptoms after arrival.",European Centre for Disease Prevention and Control,https://www.ecdc.europa.eu/en/covid-19/questions-answers,Govt of Karnataka,India,2020-04-03 12:30:15.766562,0,6cWFNDd4S6ehkZRtEFqjVW
Info from Government,What is the risk of getting COVID-19 from packages delivered through the postal system?,"A recent study published by The New England Journal of Medicine (NEJM) reported that the causal agent of COVID-19 (SARS-CoV-2) is able to persist for up to 24 hours on cardboard, in experimental settings (e.g. controlled relative humidity and temperature). In practice however there is no evidence of the infection ever being transmitted through contaminated packages that are exposed to different environmental conditions and temperatures.'","A recent study published by The New England Journal of Medicine (NEJM) reported that the causal agent of COVID-19 (SARS-CoV-2) is able to persist for up to 24 hours on cardboard, in experimental settings (e.g. controlled relative humidity and temperature). In practice however there is no evidence of the infection ever being transmitted through contaminated packages that are exposed to different environmental conditions and temperatures.'",European Centre for Disease Prevention and Control,https://www.ecdc.europa.eu/en/covid-19/questions-answers,Govt of Karnataka,India,2020-04-03 12:30:15.766562,0,C2jh6voBexVK3xU62q3MAf
Info from Government,"Are people working in the supply chain including logistics, control services, retail, etc. at risk of getting COVID-19 by handling packages? What measures can be taken to reduce the risk of getting infected in this type of work setting?","People working in the supply chain, including logistics, control services, retail, etc. are not at greater risk to of getting COVID-19 as a result of managing packages. ECDC does not recommend any special measures at the supply chain over and above those addressed to the general public: frequent and thorough hand washing and use of alcohol-based hand disinfectants, keeping a distance from other employees, and not working if showing signs of respiratory symptoms.","People working in the supply chain, including logistics, control services, retail, etc. are not at greater risk to of getting COVID-19 as a result of managing packages. ECDC does not recommend any special measures at the supply chain over and above those addressed to the general public: frequent and thorough hand washing and use of alcohol-based hand disinfectants, keeping a distance from other employees, and not working if showing signs of respiratory symptoms.",European Centre for Disease Prevention and Control,https://www.ecdc.europa.eu/en/covid-19/questions-answers,Govt of Karnataka,India,2020-04-03 12:30:15.766562,0,YwrwJFhN6BdJiP6MwnTAwV
Info from Government,Are couriers at risk of getting COVID-19 by handling packages? What measures can be taken to reduce the risk of getting infected in this type of work setting?,"People working as couriers are not at greater risk of getting COVID-19 as a result of managing packages. Couriers delivering packages at homes are advised to keep a distance from the customer, use alcohol-based hand disinfectant frequently (and always before and after contact with a customer), and avoid working if showing signs of respiratory symptoms.","People working as couriers are not at greater risk of getting COVID-19 as a result of managing packages. Couriers delivering packages at homes are advised to keep a distance from the customer, use alcohol-based hand disinfectant frequently (and always before and after contact with a customer), and avoid working if showing signs of respiratory symptoms.",European Centre for Disease Prevention and Control,https://www.ecdc.europa.eu/en/covid-19/questions-answers,Govt of Karnataka,India,2020-04-03 12:30:15.766562,0,eSF9jPnLbGkQRV35Y5j5r6
Info from Government,What is the risk of COVID-19 infection from food products imported from affected areas?,"There has been no report of transmission of COVID-19 via food, and therefore there is no evidence that food items imported into the European Union in accordance with the applicable animal and public health regulations pose a risk for the health of EU citizens in relation to COVID-19. The main mode of transmission is from person to person.","There has been no report of transmission of COVID-19 via food, and therefore there is no evidence that food items imported into the European Union in accordance with the applicable animal and public health regulations pose a risk for the health of EU citizens in relation to COVID-19. The main mode of transmission is from person to person.",European Centre for Disease Prevention and Control,https://www.ecdc.europa.eu/en/covid-19/questions-answers,Govt of Karnataka,India,2020-04-03 12:30:15.766562,0,7Q6zzvt8iN52iaAKw5v5CG
Info from Government,What is the risk of COVID-19 infection from animals or animal products imported from affected areas?,There is no evidence that any of the animals or animal products authorised for entry into the European Union pose a risk to the health of EU citizens as a result of the presence of COVID-19.,There is no evidence that any of the animals or animal products authorised for entry into the European Union pose a risk to the health of EU citizens as a result of the presence of COVID-19.,European Centre for Disease Prevention and Control,https://www.ecdc.europa.eu/en/covid-19/questions-answers,Govt of Karnataka,India,2020-04-03 12:30:15.766562,0,WnJH3UUBsNHZBTYpF63qAe
Info from Government,What is the risk of COVID-19 infection from contact with pets and other animals in the EU?,"Current research links COVID-19 to certain types of bat as the original source, but does not exclude the involvement of other animals. Several types of coronaviruses can infect animals and can be transmitted to other animals and people. There is no evidence that companion animals (e.g. dogs or cats) pose a risk of infection to humans, however there is one report from Hong Kong of a pet dog that had positive swabs and showed serological evidence that it was likely infected by its owner who got COVID-19. As a general precaution, it is always wise to observe basic principles of hygiene when in contact with animals.","Current research links COVID-19 to certain types of bat as the original source, but does not exclude the involvement of other animals. Several types of coronaviruses can infect animals and can be transmitted to other animals and people. There is no evidence that companion animals (e.g. dogs or cats) pose a risk of infection to humans, however there is one report from Hong Kong of a pet dog that had positive swabs and showed serological evidence that it was likely infected by its owner who got COVID-19. As a general precaution, it is always wise to observe basic principles of hygiene when in contact with animals.",European Centre for Disease Prevention and Control,https://www.ecdc.europa.eu/en/covid-19/questions-answers,Govt of Karnataka,India,2020-04-03 12:30:15.766562,0,8UNsnEg8sYpEJJvffRvRBG
Info from Government,Do schools remain open?,"Lessons will be cancelled (nursery/ primary/ secondary) as well as extracurricular activities. Schools ensure the reception of children, organised exclusively by the internal staff. ","Lessons will be cancelled (nursery/ primary/ secondary) as well as extracurricular activities. Schools ensure the reception of children, organised exclusively by the internal staff. ",Official Website Belgium,https://www.info-coronavirus.be/en/faq/,Govt of Karnataka,India,2020-04-03 12:30:15.766562,0,Trk9VWYw3sv2vPD7pKNAPh
Info from Government,Can new initiatives to organize the care of children be organized?,"No, only organization already in place can pursue their activities. New initiatives beyond existing contacts are forbidden.","No, only organization already in place can pursue their activities. New initiatives beyond existing contacts are forbidden.",Official Website Belgium,https://www.info-coronavirus.be/en/faq/,Govt of Karnataka,India,2020-04-03 12:30:15.766562,0,3cKLavEQSEWLNKvJfTZbg4
Info from Government,Are companies allowed to take initiatives for the care of children of their employees?,"If such care systems already existed, they can continue. However, no new childcare initiatives can be set up. It is necessary to avoid putting together children who did not come into contact with each other beforehand.","If such care systems already existed, they can continue. However, no new childcare initiatives can be set up. It is necessary to avoid putting together children who did not come into contact with each other beforehand.",Official Website Belgium,https://www.info-coronavirus.be/en/faq/,Govt of Karnataka,India,2020-04-03 12:30:15.766562,0,nDMSesfUdzSxEkX7uVkSa9
Info from Government,How can I organize the reception of my children if I have to go to work?,"It is not advisable to entrust children to the elderly, who are among the groups vulnerable to coronavirus. However, you can entrust your children to another member of your family, to a relative, to your children’s school which will organise the reception or to an independent carer. All solutions that do not involve vulnerable people are acceptable.","It is not advisable to entrust children to the elderly, who are among the groups vulnerable to coronavirus. However, you can entrust your children to another member of your family, to a relative, to your children’s school which will organise the reception or to an independent carer. All solutions that do not involve vulnerable people are acceptable.",Official Website Belgium,https://www.info-coronavirus.be/en/faq/,Govt of Karnataka,India,2020-04-03 12:30:15.766562,0,dZSFt4gny6oToUVBpaZbyX
Info from Government,Are nurseries open?,"Yes, nurseries and child minders remain open for children up to 3 years old.","Yes, nurseries and child minders remain open for children up to 3 years old.",Official Website Belgium,https://www.info-coronavirus.be/en/faq/,Govt of Karnataka,India,2020-04-03 12:30:15.766562,0,GjazTr7Qryt3CC6fSNgpRM
Info from Government,How can child minders apply social distancing?,The necessary hygienic measures have to be followed but social distancing is difficult with regard to children. Social distancing measures do however have to be strictly observed by parents. It is true that groups of children from the same crèche are often seen as a uniform whole.,The necessary hygienic measures have to be followed but social distancing is difficult with regard to children. Social distancing measures do however have to be strictly observed by parents. It is true that groups of children from the same crèche are often seen as a uniform whole.,Official Website Belgium,https://www.info-coronavirus.be/en/faq/,Govt of Karnataka,India,2020-04-03 12:30:15.766562,0,5hwpSGf5Vc5VHc2YhVyCX8
Info from Government,What about children of (possibly) infected parents?,"If the parent is suspected of being infected, the children must stay at home. Young children show hardly any symptoms if infected, and only become ill in exceptional cases, although they pass on the disease, which is why it is requested that they are kept at home.","If the parent is suspected of being infected, the children must stay at home. Young children show hardly any symptoms if infected, and only become ill in exceptional cases, although they pass on the disease, which is why it is requested that they are kept at home.",Official Website Belgium,https://www.info-coronavirus.be/en/faq/,Govt of Karnataka,India,2020-04-03 12:30:15.766562,0,85rPsLPx2E3SowVFBnXzhU
Info from Government,What about higher education institutions?,Universities and higher education institutions organize distance learning.,Universities and higher education institutions organize distance learning.,Official Website Belgium,https://www.info-coronavirus.be/en/faq/,Govt of Karnataka,India,2020-04-03 12:30:15.766562,0,YYBxHvpbjhjTZcjxN3qkov
Info from Government,What about university students' exams?,This will be determined after a new evaluation of the situation.,This will be determined after a new evaluation of the situation.,Official Website Belgium,https://www.info-coronavirus.be/en/faq/,Govt of Karnataka,India,2020-04-03 12:30:15.766562,0,P6CWnxVBH8gny22RfZc7p6
Info from Government,Are evening courses or continuing education establishments continuing to operate?,Evening classes and continuing education must also develop distance learning solutions.,Evening classes and continuing education must also develop distance learning solutions.,Official Website Belgium,https://www.info-coronavirus.be/en/faq/,Govt of Karnataka,India,2020-04-03 12:30:15.766562,0,FDq8S4uPmUvEvpnZjyRkWm
Info from Government,Are special education establishments and boarding schools open?,"The boarding schools and special needs education remain open, but the lessons are cancelled.","The boarding schools and special needs education remain open, but the lessons are cancelled.",Official Website Belgium,https://www.info-coronavirus.be/en/faq/,Govt of Karnataka,India,2020-04-03 12:30:15.766562,0,9pxo5yM7Efqo4WMCjwKjwC
Info from Government,Will schools for security professions be closed?,"Schools for security professions continue primary education through remote classes, or help the crisis effort by providing training-on-the-job.","Schools for security professions continue primary education through remote classes, or help the crisis effort by providing training-on-the-job.",Official Website Belgium,https://www.info-coronavirus.be/en/faq/,Govt of Karnataka,India,2020-04-03 12:30:15.766562,0,PNhZiuj6N5DynC9bwoxKYv
Info from Government,Can my handicapped child still go to the day care center?,"Yeah, they stay open.","Yeah, they stay open.",Official Website Belgium,https://www.info-coronavirus.be/en/faq/,Govt of Karnataka,India,2020-04-03 12:30:15.766562,0,VLpstJHqE4FyBkvccvqx7D
Info from Government,When can I go outside?,"Yeah, they stay open.","Yeah, they stay open.",Official Website Belgium,https://www.info-coronavirus.be/en/faq/,Govt of Karnataka,India,2020-04-03 12:30:15.766562,0,g3oPbLDn7B4VVFPtBSJifb
Info from Government,You’re expected to stay home as much as possible. You’re only allowed to come out if necessary for the following things:  ,"Yeah, they stay open.","Yeah, they stay open.",Official Website Belgium,https://www.info-coronavirus.be/en/faq/,Govt of Karnataka,India,2020-04-03 12:30:15.766562,0,CvWtuLVUXnbjMmtqXNR7N8
Info from Government,What can I do myself?,"You have to respect the general hygiene measures and to keep a distance of at least 1.5 meter with other people, except for members of a family living under the same roof. For example, by always leaving a free seat between two people during a necessary meeting. You have to avoid putting a mix of different ages in the same place.","You have to respect the general hygiene measures and to keep a distance of at least 1.5 meter with other people, except for members of a family living under the same roof. For example, by always leaving a free seat between two people during a necessary meeting. You have to avoid putting a mix of different ages in the same place.",Official Website Belgium,https://www.info-coronavirus.be/en/faq/,Govt of Karnataka,India,2020-04-03 12:30:15.766562,0,ZPunPKR8LMKACG9Hny65Kt
Info from Government,Do administrative services remain open?,"Administrations must continue to function in order to guarantee their services, subject to social distancing measures and/or teleworking where possible. The public administrations must inform the public about the possibilities of obtaining documents and information via alternative channels (online). The administration must give preference to these alternative channels to limit the number of journeys made.","Administrations must continue to function in order to guarantee their services, subject to social distancing measures and/or teleworking where possible. The public administrations must inform the public about the possibilities of obtaining documents and information via alternative channels (online). The administration must give preference to these alternative channels to limit the number of journeys made.",Official Website Belgium,https://www.info-coronavirus.be/en/faq/,Govt of Karnataka,India,2020-04-03 12:30:15.766562,0,3AFmh86up7WmoA4B26ChEG
Info from Government,Is door-to-door collection of household waste allowed to continue?,"Yes, the various waste collections (residual waste, green waste, paper and cardboard and PMD) can continue. Collection of scrap iron can also be continued with respect for social distance.","Yes, the various waste collections (residual waste, green waste, paper and cardboard and PMD) can continue. Collection of scrap iron can also be continued with respect for social distance.",Official Website Belgium,https://www.info-coronavirus.be/en/faq/,Govt of Karnataka,India,2020-04-03 12:30:15.766562,0,bexBGwZaTJYfcRd6BtjNBZ
Info from Government,Are the recycling parks closed?,The rules for container parks can be found on the websites of the regions concerned.,The rules for container parks can be found on the websites of the regions concerned.,Official Website Belgium,https://www.info-coronavirus.be/en/faq/,Govt of Karnataka,India,2020-04-03 12:30:15.766562,0,TTg9oqYACm6GMbHJ4ubUvh
Info from Government,Will I get any mail?,"Yes, the mailmen will keep delivering your letters.","Yes, the mailmen will keep delivering your letters.",Official Website Belgium,https://www.info-coronavirus.be/en/faq/,Govt of Karnataka,India,2020-04-03 12:30:15.766562,0,8eXSNJiWtYGvxqJ2ampUtN
Info from Government,Can I still go to the library?,Libraries are considered to be a public service and must be guaranteed to remain open in a collection function with respect for social distancing measures.,Libraries are considered to be a public service and must be guaranteed to remain open in a collection function with respect for social distancing measures.,Official Website Belgium,https://www.info-coronavirus.be/en/faq/,Govt of Karnataka,India,2020-04-03 12:30:15.766562,0,bXcPw3smBV2YbCMNLTZyfd
Info from Government,"Can we make trips to bottle banks, clothing containers, underground containers for glass and PMD?","Yes, that is allowed.","Yes, that is allowed.",Official Website Belgium,https://www.info-coronavirus.be/en/faq/,Govt of Karnataka,India,2020-04-03 12:30:15.766562,0,SqxcseeVaEbRUyFkneMSSw
Info from Government,Should provincial domains be closed?,"The recreational areas of these domains must be closed (e.g. playgrounds, etc.). However, parks and woodland can remain open, subject to social distancing measures. This must be supervised.","The recreational areas of these domains must be closed (e.g. playgrounds, etc.). However, parks and woodland can remain open, subject to social distancing measures. This must be supervised.",Official Website Belgium,https://www.info-coronavirus.be/en/faq/,Govt of Karnataka,India,2020-04-03 12:30:15.766562,0,apLyDaJWbq6UXC6JaYKK6e
Info from Government,Can road works and utilities in general still go ahead?,"Yes, subject to social distancing measures.","Yes, subject to social distancing measures.",Official Website Belgium,https://www.info-coronavirus.be/en/faq/,Govt of Karnataka,India,2020-04-03 12:30:15.766562,0,QcCrTQy6GRYmxAxHWo6AFS
Info from Government,Are the municipal and provincial councils continuing?,"Yes, insofar as the agenda items cannot be postponed and if the meeting cannot take place virtually.","Yes, insofar as the agenda items cannot be postponed and if the meeting cannot take place virtually.",Official Website Belgium,https://www.info-coronavirus.be/en/faq/,Govt of Karnataka,India,2020-04-03 12:30:15.766562,0,PHSCXJoGYRNUS6djAFvgwH
Info from Government,"Do the CPASs fall under 'the institutions for care, reception and assistance for elderly persons, for minors, for disabled persons and for vulnerable persons'?",Yes. A CPAS provides essential services.,Yes. A CPAS provides essential services.,Official Website Belgium,https://www.info-coronavirus.be/en/faq/,Govt of Karnataka,India,2020-04-03 12:30:15.766562,0,e6DFwQRtAEdkyXuDUdZmJB
Info from Government,Does the CPAS service have to continue organising food distribution or not?,"Yes, subject to social distancing measures, this falls under health care.","Yes, subject to social distancing measures, this falls under health care.",Official Website Belgium,https://www.info-coronavirus.be/en/faq/,Govt of Karnataka,India,2020-04-03 12:30:15.766562,0,MAbXHrXtdD77hgupKMRs7m
Info from Government,Are enterprise counters allowed to remain open?,"They must organise themselves remotely as much as possible and if absolutely necessary they can open, subject to social distancing measures.","They must organise themselves remotely as much as possible and if absolutely necessary they can open, subject to social distancing measures.",Official Website Belgium,https://www.info-coronavirus.be/en/faq/,Govt of Karnataka,India,2020-04-03 12:30:15.766562,0,Su9zoMXWmXwKVAqQqRTJw3
Info from Government,Are there specific provisions for public toilets and hygiene?,"For reasons of public order and hygiene, we recommend that you leave these open or provide an alternative. The municipality must take the necessary hygienic measures.","For reasons of public order and hygiene, we recommend that you leave these open or provide an alternative. The municipality must take the necessary hygienic measures.",Official Website Belgium,https://www.info-coronavirus.be/en/faq/,Govt of Karnataka,India,2020-04-03 12:30:15.766562,0,GJJd8WZwgkALYoWMdX3EBi
Info from Government,Do the Local Reception Initiatives (LOIs) fall under 'asylum and migration services including asylum reception and detention in the context of forced return'?,Yes.,Yes.,Official Website Belgium,https://www.info-coronavirus.be/en/faq/,Govt of Karnataka,India,2020-04-03 12:30:15.766562,0,msmvVB4i2mY6SwKxwxvLpi
Info from Government,Can the public services still clean up fly tipping in public areas?,"Yes, this is important in the context of hygiene. Citizens’ initiatives are not allowed.","Yes, this is important in the context of hygiene. Citizens’ initiatives are not allowed.",Official Website Belgium,https://www.info-coronavirus.be/en/faq/,Govt of Karnataka,India,2020-04-03 12:30:15.766562,0,EMhDENVihSL2pUgVVJBdd9
Info from Government,Are private litter cleaning actions still allowed?,"No, we encourage people not to drop litter on the street. Of course, litter cleaning actions do not fall under essential travel.","No, we encourage people not to drop litter on the street. Of course, litter cleaning actions do not fall under essential travel.",Official Website Belgium,https://www.info-coronavirus.be/en/faq/,Govt of Karnataka,India,2020-04-03 12:30:15.766562,0,oUFMDs5RtE2uGj6bGmAbkR
Info from Government,Is the detection and disposal of explosives on the coast covered by the prohibition?,This is permitted because it falls under safeguarding public safety.,This is permitted because it falls under safeguarding public safety.,Official Website Belgium,https://www.info-coronavirus.be/en/faq/,Govt of Karnataka,India,2020-04-03 12:30:15.766562,0,YPxeC9o7sM8CawBprNxPnA
Info from Government,"Will call centres for people in need (suicide, domestic violence, etc.) remain available?","Yes, they will. They have to respect general hygiene and social distancing.","Yes, they will. They have to respect general hygiene and social distancing.",Official Website Belgium,https://www.info-coronavirus.be/en/faq/,Govt of Karnataka,India,2020-04-03 12:30:15.766562,0,MGhTMJsMaFxSCcUaKFiPjU
Info from Government,"There's a cell phone mast on my private property, on top of the hospital... Should I give the operators' maintenance teams access to these antennas?","Yes, it is essential that the electronic communications are maintained and that the operators can do all the necessary maintenance.","Yes, it is essential that the electronic communications are maintained and that the operators can do all the necessary maintenance.",Official Website Belgium,https://www.info-coronavirus.be/en/faq/,Govt of Karnataka,India,2020-04-03 12:30:15.766562,0,SLM4AcmgUmVUxfU7d9ZNzR
Info from Government,Will stores stay open?,"All shops are closed except:All shops are closed except:Food shops, including night shops (until 22h)Shops selling pet foodPharmaciesNewspaper shopsGas stationsShops with basic facilities for newbornsAll other stores (clothing stores, appliance stores, DIY stores, tobacco stores, stationery stores, perfume stores, drugstores, furniture stores, toy stores, printers, car-wash,…) are closed but are encouraged to continue their activities by phone or online, if they can guarantee home deliveries. For these businesses, delivery within the store itself is not allowed.","All shops are closed except:All shops are closed except:Food shops, including night shops (until 22h)Shops selling pet foodPharmaciesNewspaper shopsGas stationsShops with basic facilities for newbornsAll other stores (clothing stores, appliance stores, DIY stores, tobacco stores, stationery stores, perfume stores, drugstores, furniture stores, toy stores, printers, car-wash,…) are closed but are encouraged to continue their activities by phone or online, if they can guarantee home deliveries. For these businesses, delivery within the store itself is not allowed.",Official Website Belgium,https://www.info-coronavirus.be/en/faq/,Govt of Karnataka,India,2020-04-03 12:30:15.766562,0,PtweHA5XF4EopAhFQAL4M9
Info from Government,What does 'food shops' cover?,"Only shops and catering establishments (horeca) that primarily sell food products may remain open, if:","Only shops and catering establishments (horeca) that primarily sell food products may remain open, if:",Official Website Belgium,https://www.info-coronavirus.be/en/faq/,Govt of Karnataka,India,2020-04-03 12:30:15.766562,0,UBptpFQwGiGoSr9UsdPzGQ
Info from Government,"Only shops and catering establishments (horeca) that primarily sell food products may remain open, if:","Only shops and catering establishments (horeca) that primarily sell food products may remain open, if:","Only shops and catering establishments (horeca) that primarily sell food products may remain open, if:",Official Website Belgium,https://www.info-coronavirus.be/en/faq/,Govt of Karnataka,India,2020-04-03 12:30:15.766562,0,Ac52qsAFS9uHPaHWJ8ecXn
Info from Government,What about shops selling both food and non-food products?,"The Ministerial Order of 23/03/2020 authorises food shops, night shops and pet food shops to remain open. Food shops (for humans and animals) that also offer non-food as a secondary product (e.g. stationery) will remain open and may continue to sell any stationery products. Butchers, bakeries, chocolatiers, ice-cream shops, delicatessens, wine shops and shops selling alcoholic beverages may also remain open, provided they do not offer tasting on site. Shops that offer food only as a secondary product must close. All other shops (clothes shops, electrical shops, DIY shops, tobacconists, stationery shops, perfumeries, chemists, furniture shops, toy shops, photographers, carwashes, etc.) must close, but these shops may, if possible, continue their telephone and online activities if home delivery can be guaranteed. Collections or takeaways from shops are not allowed. Shops with basic facilities for newborns may remain open.","The Ministerial Order of 23/03/2020 authorises food shops, night shops and pet food shops to remain open. Food shops (for humans and animals) that also offer non-food as a secondary product (e.g. stationery) will remain open and may continue to sell any stationery products. Butchers, bakeries, chocolatiers, ice-cream shops, delicatessens, wine shops and shops selling alcoholic beverages may also remain open, provided they do not offer tasting on site. Shops that offer food only as a secondary product must close. All other shops (clothes shops, electrical shops, DIY shops, tobacconists, stationery shops, perfumeries, chemists, furniture shops, toy shops, photographers, carwashes, etc.) must close, but these shops may, if possible, continue their telephone and online activities if home delivery can be guaranteed. Collections or takeaways from shops are not allowed. Shops with basic facilities for newborns may remain open.",Official Website Belgium,https://www.info-coronavirus.be/en/faq/,Govt of Karnataka,India,2020-04-03 12:30:15.766562,0,Kf8bmeNLrE2ksRKE3dzhJ3
Info from Government,"The Ministerial Order of 23/03/2020 authorises food shops, night shops and pet food shops to remain open. Food shops (for humans and animals) that also offer non-food as a secondary product (e.g. stationery) will remain open and may continue to sell any stationery products. Butchers, bakeries, chocolatiers, ice-cream shops, delicatessens, wine shops and shops selling alcoholic beverages may also remain open, provided they do not offer tasting on site. Shops that offer food only as a secondary product must close. All other shops (clothes shops, electrical shops, DIY shops, tobacconists, stationery shops, perfumeries, chemists, furniture shops, toy shops, photographers, carwashes, etc.) must close, but these shops may, if possible, continue their telephone and online activities if home delivery can be guaranteed. Collections or takeaways from shops are not allowed. Shops with basic facilities for newborns may remain open.","The Ministerial Order of 23/03/2020 authorises food shops, night shops and pet food shops to remain open. Food shops (for humans and animals) that also offer non-food as a secondary product (e.g. stationery) will remain open and may continue to sell any stationery products. Butchers, bakeries, chocolatiers, ice-cream shops, delicatessens, wine shops and shops selling alcoholic beverages may also remain open, provided they do not offer tasting on site. Shops that offer food only as a secondary product must close. All other shops (clothes shops, electrical shops, DIY shops, tobacconists, stationery shops, perfumeries, chemists, furniture shops, toy shops, photographers, carwashes, etc.) must close, but these shops may, if possible, continue their telephone and online activities if home delivery can be guaranteed. Collections or takeaways from shops are not allowed. Shops with basic facilities for newborns may remain open.","The Ministerial Order of 23/03/2020 authorises food shops, night shops and pet food shops to remain open. Food shops (for humans and animals) that also offer non-food as a secondary product (e.g. stationery) will remain open and may continue to sell any stationery products. Butchers, bakeries, chocolatiers, ice-cream shops, delicatessens, wine shops and shops selling alcoholic beverages may also remain open, provided they do not offer tasting on site. Shops that offer food only as a secondary product must close. All other shops (clothes shops, electrical shops, DIY shops, tobacconists, stationery shops, perfumeries, chemists, furniture shops, toy shops, photographers, carwashes, etc.) must close, but these shops may, if possible, continue their telephone and online activities if home delivery can be guaranteed. Collections or takeaways from shops are not allowed. Shops with basic facilities for newborns may remain open.",Official Website Belgium,https://www.info-coronavirus.be/en/faq/,Govt of Karnataka,India,2020-04-03 12:30:15.766562,0,imK92N5SDyPP69uBBftvQo
Info from Government,What are the specific measures applicable to shops that remain open?,"The Ministerial Order of 23/03/2020 authorises food shops, night shops and pet food shops to remain open. Food shops (for humans and animals) that also offer non-food as a secondary product (e.g. stationery) will remain open and may continue to sell any stationery products. Butchers, bakeries, chocolatiers, ice-cream shops, delicatessens, wine shops and shops selling alcoholic beverages may also remain open, provided they do not offer tasting on site. Shops that offer food only as a secondary product must close. All other shops (clothes shops, electrical shops, DIY shops, tobacconists, stationery shops, perfumeries, chemists, furniture shops, toy shops, photographers, carwashes, etc.) must close, but these shops may, if possible, continue their telephone and online activities if home delivery can be guaranteed. Collections or takeaways from shops are not allowed. Shops with basic facilities for newborns may remain open.","The Ministerial Order of 23/03/2020 authorises food shops, night shops and pet food shops to remain open. Food shops (for humans and animals) that also offer non-food as a secondary product (e.g. stationery) will remain open and may continue to sell any stationery products. Butchers, bakeries, chocolatiers, ice-cream shops, delicatessens, wine shops and shops selling alcoholic beverages may also remain open, provided they do not offer tasting on site. Shops that offer food only as a secondary product must close. All other shops (clothes shops, electrical shops, DIY shops, tobacconists, stationery shops, perfumeries, chemists, furniture shops, toy shops, photographers, carwashes, etc.) must close, but these shops may, if possible, continue their telephone and online activities if home delivery can be guaranteed. Collections or takeaways from shops are not allowed. Shops with basic facilities for newborns may remain open.",Official Website Belgium,https://www.info-coronavirus.be/en/faq/,Govt of Karnataka,India,2020-04-03 12:30:15.766562,0,ZLCnadThf2eyktbAQTP6uQ
