,treatment,pageviews,calls,reservations,business_id,business_type,chain,independent,treatment_chain
15078,0,257,33,24,15079,independent,0,1,0
15079,0,238,23,28,15080,independent,0,1,0
15080,0,295,29,30,15081,independent,0,1,0
15081,0,266,28,24,15082,independent,0,1,0
15082,0,313,31,26,15083,independent,0,1,0
15083,0,325,31,27,15084,independent,0,1,0
15084,0,347,26,33,15085,independent,0,1,0
15085,0,303,33,31,15086,independent,0,1,0
15086,0,272,25,27,15087,independent,0,1,0
15087,0,224,27,28,15088,independent,0,1,0
15088,0,364,29,26,15089,independent,0,1,0
15089,0,313,31,28,15090,independent,0,1,0
15090,0,370,23,34,15091,independent,0,1,0
15091,0,352,30,35,15092,independent,0,1,0
15092,0,283,28,24,15093,independent,0,1,0
15093,0,313,28,34,15094,independent,0,1,0
15094,0,237,33,25,15095,independent,0,1,0
15095,0,318,29,30,15096,independent,0,1,0
15096,0,313,34,28,15097,independent,0,1,0
15097,0,292,33,25,15098,independent,0,1,0
15098,0,393,33,42,15099,independent,0,1,0
15099,0,278,28,31,15100,independent,0,1,0
15100,0,334,30,35,15101,independent,0,1,0
15101,0,272,30,26,15102,independent,0,1,0
15102,0,311,33,35,15103,independent,0,1,0
15103,0,289,40,30,15104,independent,0,1,0
15104,0,302,26,31,15105,independent,0,1,0
15105,0,248,30,25,15106,independent,0,1,0
15106,0,368,32,30,15107,independent,0,1,0
15107,0,330,23,30,15108,independent,0,1,0
15108,0,290,29,32,15109,independent,0,1,0
15109,0,285,35,32,15110,independent,0,1,0
15110,0,278,30,23,15111,independent,0,1,0
15111,0,336,36,34,15112,independent,0,1,0
15112,0,275,30,30,15113,independent,0,1,0
15113,0,267,21,25,15114,independent,0,1,0
15114,0,358,38,33,15115,independent,0,1,0
15115,0,327,32,31,15116,independent,0,1,0
15116,0,270,26,30,15117,independent,0,1,0
15117,0,287,27,29,15118,independent,0,1,0
15118,0,327,33,38,15119,independent,0,1,0
15119,0,263,33,25,15120,independent,0,1,0
15120,0,304,26,33,15121,independent,0,1,0
15121,0,369,35,33,15122,independent,0,1,0
15122,0,296,29,26,15123,independent,0,1,0
15123,0,258,29,26,15124,independent,0,1,0
15124,0,350,31,38,15125,independent,0,1,0
15125,0,252,27,31,15126,independent,0,1,0
15126,0,251,22,29,15127,independent,0,1,0
15127,0,263,28,31,15128,independent,0,1,0
15128,0,378,35,37,15129,independent,0,1,0
15129,0,304,23,34,15130,independent,0,1,0
15130,0,296,36,33,15131,independent,0,1,0
15131,0,348,37,30,15132,independent,0,1,0
15132,0,260,32,33,15133,independent,0,1,0
15133,0,328,31,37,15134,independent,0,1,0
15134,0,321,35,34,15135,independent,0,1,0
15135,0,273,30,26,15136,independent,0,1,0
15136,0,273,24,26,15137,independent,0,1,0
15137,0,336,23,28,15138,independent,0,1,0
15138,0,274,33,22,15139,independent,0,1,0
15139,0,248,32,30,15140,independent,0,1,0
15140,0,272,27,37,15141,independent,0,1,0
15141,0,233,35,29,15142,independent,0,1,0
15142,0,303,37,29,15143,independent,0,1,0
15143,0,308,28,25,15144,independent,0,1,0
15144,0,284,36,33,15145,independent,0,1,0
15145,0,292,22,34,15146,independent,0,1,0
15146,0,324,29,30,15147,independent,0,1,0
15147,0,365,33,37,15148,independent,0,1,0
15148,0,276,32,31,15149,independent,0,1,0
15149,0,316,23,29,15150,independent,0,1,0
15150,0,385,32,41,15151,independent,0,1,0
15151,0,307,32,36,15152,independent,0,1,0
15152,0,333,33,29,15153,independent,0,1,0
15153,0,318,30,34,15154,independent,0,1,0
15154,0,256,31,31,15155,independent,0,1,0
15155,0,342,29,32,15156,independent,0,1,0
15156,0,418,36,33,15157,independent,0,1,0
15157,0,203,26,22,15158,independent,0,1,0
15158,0,253,32,33,15159,independent,0,1,0
15159,0,288,28,26,15160,independent,0,1,0
15160,0,245,27,29,15161,independent,0,1,0
15161,0,342,31,35,15162,independent,0,1,0
15162,0,317,35,35,15163,independent,0,1,0
15163,0,227,29,24,15164,independent,0,1,0
15164,0,256,29,30,15165,independent,0,1,0
15165,0,236,30,31,15166,independent,0,1,0
15166,0,261,27,27,15167,independent,0,1,0
15167,0,284,35,33,15168,independent,0,1,0
15168,0,315,31,31,15169,independent,0,1,0
15169,0,316,33,33,15170,independent,0,1,0
15170,0,321,33,29,15171,independent,0,1,0
15171,0,245,26,23,15172,independent,0,1,0
15172,0,204,29,24,15173,independent,0,1,0
15173,0,288,22,27,15174,independent,0,1,0
15174,0,328,41,32,15175,independent,0,1,0
15175,0,316,27,25,15176,independent,0,1,0
15176,0,325,33,34,15177,independent,0,1,0
15177,0,361,33,29,15178,independent,0,1,0
15178,0,340,30,31,15179,independent,0,1,0
15179,0,257,30,29,15180,independent,0,1,0
15180,0,281,32,24,15181,independent,0,1,0
15181,0,339,31,34,15182,independent,0,1,0
15182,0,241,35,22,15183,independent,0,1,0
15183,0,289,27,33,15184,independent,0,1,0
15184,0,273,32,29,15185,independent,0,1,0
15185,0,315,29,30,15186,independent,0,1,0
15186,0,260,34,21,15187,independent,0,1,0
15187,0,282,28,31,15188,independent,0,1,0
15188,0,252,34,30,15189,independent,0,1,0
15189,0,264,30,23,15190,independent,0,1,0
15190,0,261,32,26,15191,independent,0,1,0
15191,0,358,36,38,15192,independent,0,1,0
15192,0,271,30,35,15193,independent,0,1,0
15193,0,282,28,38,15194,independent,0,1,0
15194,0,316,30,32,15195,independent,0,1,0
15195,0,325,33,37,15196,independent,0,1,0
15196,0,261,30,24,15197,independent,0,1,0
15197,0,340,28,36,15198,independent,0,1,0
15198,0,380,34,31,15199,independent,0,1,0
15199,0,310,34,28,15200,independent,0,1,0
15200,0,291,33,30,15201,independent,0,1,0
15201,0,240,29,30,15202,independent,0,1,0
15202,0,266,22,26,15203,independent,0,1,0
15203,0,307,31,33,15204,independent,0,1,0
15204,0,395,31,35,15205,independent,0,1,0
15205,0,320,29,27,15206,independent,0,1,0
15206,0,296,35,32,15207,independent,0,1,0
15207,0,279,32,28,15208,independent,0,1,0
15208,0,378,32,26,15209,independent,0,1,0
15209,0,304,27,27,15210,independent,0,1,0
15210,0,302,29,27,15211,independent,0,1,0
15211,0,278,24,27,15212,independent,0,1,0
15212,0,240,25,24,15213,independent,0,1,0
15213,0,318,33,34,15214,independent,0,1,0
15214,0,295,29,33,15215,independent,0,1,0
15215,0,325,35,31,15216,independent,0,1,0
15216,0,329,32,26,15217,independent,0,1,0
15217,0,260,38,33,15218,independent,0,1,0
15218,0,271,27,28,15219,independent,0,1,0
15219,0,320,31,30,15220,independent,0,1,0
15220,0,296,40,30,15221,independent,0,1,0
15221,0,337,27,28,15222,independent,0,1,0
15222,0,254,31,22,15223,independent,0,1,0
15223,0,262,27,21,15224,independent,0,1,0
15224,0,321,28,36,15225,independent,0,1,0
15225,0,324,30,34,15226,independent,0,1,0
15226,0,267,34,28,15227,independent,0,1,0
15227,0,336,32,39,15228,independent,0,1,0
15228,0,301,29,31,15229,independent,0,1,0
15229,0,307,24,29,15230,independent,0,1,0
15230,0,295,27,35,15231,independent,0,1,0
15231,0,325,34,32,15232,independent,0,1,0
15232,0,285,28,18,15233,independent,0,1,0
15233,0,241,26,31,15234,independent,0,1,0
15234,0,255,28,25,15235,independent,0,1,0
15235,0,249,31,34,15236,independent,0,1,0
15236,0,298,29,24,15237,independent,0,1,0
15237,0,321,27,31,15238,independent,0,1,0
15238,0,266,30,33,15239,independent,0,1,0
15239,0,309,24,34,15240,independent,0,1,0
15240,0,300,34,23,15241,independent,0,1,0
15241,0,308,27,33,15242,independent,0,1,0
15242,0,257,29,32,15243,independent,0,1,0
15243,0,239,30,31,15244,independent,0,1,0
15244,0,296,29,34,15245,independent,0,1,0
15245,0,288,42,27,15246,independent,0,1,0
15246,0,308,34,30,15247,independent,0,1,0
15247,0,251,27,25,15248,independent,0,1,0
15248,0,280,34,34,15249,independent,0,1,0
15249,0,313,33,34,15250,independent,0,1,0
15250,0,298,28,39,15251,independent,0,1,0
15251,0,271,31,30,15252,independent,0,1,0
15252,0,269,29,35,15253,independent,0,1,0
15253,0,312,28,36,15254,independent,0,1,0
15254,0,262,31,21,15255,independent,0,1,0
15255,0,292,38,29,15256,independent,0,1,0
15256,0,335,30,30,15257,independent,0,1,0
15257,0,300,25,22,15258,independent,0,1,0
15258,0,257,26,31,15259,independent,0,1,0
15259,0,272,26,37,15260,independent,0,1,0
15260,0,357,35,32,15261,independent,0,1,0
15261,0,264,34,25,15262,independent,0,1,0
15262,0,360,26,28,15263,independent,0,1,0
15263,0,265,32,28,15264,independent,0,1,0
15264,0,343,39,32,15265,independent,0,1,0
15265,0,279,24,29,15266,independent,0,1,0
15266,0,368,33,33,15267,independent,0,1,0
15267,0,287,31,29,15268,independent,0,1,0
15268,0,350,33,33,15269,independent,0,1,0
15269,0,341,27,34,15270,independent,0,1,0
15270,0,326,30,32,15271,independent,0,1,0
15271,0,297,32,31,15272,independent,0,1,0
15272,0,267,26,29,15273,independent,0,1,0
15273,0,311,29,25,15274,independent,0,1,0
15274,0,299,21,21,15275,independent,0,1,0
15275,0,318,33,33,15276,independent,0,1,0
15276,0,311,38,33,15277,independent,0,1,0
15277,0,320,26,28,15278,independent,0,1,0
15278,0,314,33,26,15279,independent,0,1,0
15279,0,278,22,34,15280,independent,0,1,0
15280,0,341,29,28,15281,independent,0,1,0
15281,0,372,35,28,15282,independent,0,1,0
15282,0,235,27,27,15283,independent,0,1,0
15283,0,286,32,24,15284,independent,0,1,0
15284,0,343,34,33,15285,independent,0,1,0
15285,0,310,31,31,15286,independent,0,1,0
15286,0,257,28,24,15287,independent,0,1,0
15287,0,279,32,34,15288,independent,0,1,0
15288,0,282,30,32,15289,independent,0,1,0
15289,0,266,33,31,15290,independent,0,1,0
15290,0,327,30,26,15291,independent,0,1,0
15291,0,328,30,29,15292,independent,0,1,0
15292,0,378,29,38,15293,independent,0,1,0
15293,0,309,32,35,15294,independent,0,1,0
15294,0,278,30,23,15295,independent,0,1,0
15295,0,244,30,25,15296,independent,0,1,0
15296,0,255,30,29,15297,independent,0,1,0
15297,0,344,36,32,15298,independent,0,1,0
15298,0,384,39,35,15299,independent,0,1,0
15299,0,322,29,31,15300,independent,0,1,0
15300,0,335,28,30,15301,independent,0,1,0
15301,0,202,26,27,15302,independent,0,1,0
15302,0,251,28,24,15303,independent,0,1,0
15303,0,270,30,30,15304,independent,0,1,0
15304,0,329,29,41,15305,independent,0,1,0
15305,0,343,33,33,15306,independent,0,1,0
15306,0,214,28,35,15307,independent,0,1,0
15307,0,290,27,33,15308,independent,0,1,0
15308,0,276,29,28,15309,independent,0,1,0
15309,0,298,31,23,15310,independent,0,1,0
15310,0,227,26,24,15311,independent,0,1,0
15311,0,322,30,34,15312,independent,0,1,0
15312,0,315,35,31,15313,independent,0,1,0
15313,0,300,29,30,15314,independent,0,1,0
15314,0,311,30,30,15315,independent,0,1,0
15315,0,222,29,26,15316,independent,0,1,0
15316,0,336,28,26,15317,independent,0,1,0
15317,0,298,35,34,15318,independent,0,1,0
15318,0,359,24,37,15319,independent,0,1,0
15319,0,302,29,28,15320,independent,0,1,0
15320,0,351,29,34,15321,independent,0,1,0
15321,0,331,34,32,15322,independent,0,1,0
15322,0,291,31,26,15323,independent,0,1,0
15323,0,244,25,22,15324,independent,0,1,0
15324,0,306,39,30,15325,independent,0,1,0
15325,0,310,33,34,15326,independent,0,1,0
15326,0,300,33,23,15327,independent,0,1,0
15327,0,333,31,34,15328,independent,0,1,0
15328,0,265,26,31,15329,independent,0,1,0
15329,0,361,33,32,15330,independent,0,1,0
15330,0,309,33,25,15331,independent,0,1,0
15331,0,291,32,25,15332,independent,0,1,0
15332,0,276,31,31,15333,independent,0,1,0
15333,0,290,34,32,15334,independent,0,1,0
15334,0,309,35,40,15335,independent,0,1,0
15335,0,329,26,33,15336,independent,0,1,0
15336,0,244,29,31,15337,independent,0,1,0
15337,0,262,29,29,15338,independent,0,1,0
15338,0,278,30,26,15339,independent,0,1,0
15339,0,263,24,31,15340,independent,0,1,0
15340,0,332,30,36,15341,independent,0,1,0
15341,0,355,24,25,15342,independent,0,1,0
15342,0,324,32,33,15343,independent,0,1,0
15343,0,226,26,23,15344,independent,0,1,0
15344,0,313,25,30,15345,independent,0,1,0
15345,0,262,26,37,15346,independent,0,1,0
15346,0,339,33,38,15347,independent,0,1,0
15347,0,325,31,24,15348,independent,0,1,0
15348,0,338,30,34,15349,independent,0,1,0
15349,0,364,27,32,15350,independent,0,1,0
15350,0,311,34,32,15351,independent,0,1,0
15351,0,317,31,29,15352,independent,0,1,0
15352,0,277,29,35,15353,independent,0,1,0
15353,0,344,36,34,15354,independent,0,1,0
15354,0,313,30,31,15355,independent,0,1,0
15355,0,229,34,26,15356,independent,0,1,0
15356,0,283,33,33,15357,independent,0,1,0
15357,0,303,23,24,15358,independent,0,1,0
15358,0,280,33,31,15359,independent,0,1,0
15359,0,314,31,31,15360,independent,0,1,0
15360,0,314,31,34,15361,independent,0,1,0
15361,0,322,28,37,15362,independent,0,1,0
15362,0,343,29,29,15363,independent,0,1,0
15363,0,278,29,36,15364,independent,0,1,0
15364,0,303,33,31,15365,independent,0,1,0
15365,0,304,32,29,15366,independent,0,1,0
15366,0,283,32,34,15367,independent,0,1,0
15367,0,274,32,23,15368,independent,0,1,0
15368,0,330,36,31,15369,independent,0,1,0
15369,0,248,27,22,15370,independent,0,1,0
15370,0,362,30,31,15371,independent,0,1,0
15371,0,301,31,24,15372,independent,0,1,0
15372,0,342,32,35,15373,independent,0,1,0
15373,0,311,27,28,15374,independent,0,1,0
15374,0,333,34,32,15375,independent,0,1,0
15375,0,320,29,28,15376,independent,0,1,0
15376,0,278,31,26,15377,independent,0,1,0
15377,0,270,28,32,15378,independent,0,1,0
15378,0,264,24,28,15379,independent,0,1,0
15379,0,315,30,27,15380,independent,0,1,0
15380,0,303,29,22,15381,independent,0,1,0
15381,0,282,25,24,15382,independent,0,1,0
15382,0,277,27,31,15383,independent,0,1,0
15383,0,257,28,29,15384,independent,0,1,0
15384,0,335,38,32,15385,independent,0,1,0
15385,0,261,39,26,15386,independent,0,1,0
15386,0,398,40,39,15387,independent,0,1,0
15387,0,272,33,28,15388,independent,0,1,0
15388,0,337,33,35,15389,independent,0,1,0
15389,0,331,29,31,15390,independent,0,1,0
15390,0,333,27,34,15391,independent,0,1,0
15391,0,315,31,28,15392,independent,0,1,0
15392,0,320,27,34,15393,independent,0,1,0
15393,0,285,33,30,15394,independent,0,1,0
15394,0,269,30,25,15395,independent,0,1,0
15395,0,302,38,35,15396,independent,0,1,0
15396,0,309,34,35,15397,independent,0,1,0
15397,0,319,26,26,15398,independent,0,1,0
15398,0,301,26,31,15399,independent,0,1,0
15399,0,386,32,30,15400,independent,0,1,0
15400,0,304,34,29,15401,independent,0,1,0
15401,0,278,25,32,15402,independent,0,1,0
15402,0,383,28,31,15403,independent,0,1,0
15403,0,267,30,25,15404,independent,0,1,0
15404,0,261,30,29,15405,independent,0,1,0
15405,0,251,29,31,15406,independent,0,1,0
15406,0,231,21,27,15407,independent,0,1,0
15407,0,268,28,15,15408,independent,0,1,0
15408,0,332,36,27,15409,independent,0,1,0
15409,0,270,31,32,15410,independent,0,1,0
15410,0,385,35,30,15411,independent,0,1,0
15411,0,257,26,29,15412,independent,0,1,0
15412,0,328,38,33,15413,independent,0,1,0
15413,0,266,33,26,15414,independent,0,1,0
15414,0,278,25,36,15415,independent,0,1,0
15415,0,367,27,31,15416,independent,0,1,0
15416,0,241,33,26,15417,independent,0,1,0
15417,0,231,29,29,15418,independent,0,1,0
15418,0,312,37,26,15419,independent,0,1,0
15419,0,313,31,34,15420,independent,0,1,0
15420,0,249,26,27,15421,independent,0,1,0
15421,0,370,39,34,15422,independent,0,1,0
15422,0,292,27,30,15423,independent,0,1,0
15423,0,283,31,28,15424,independent,0,1,0
15424,0,311,32,36,15425,independent,0,1,0
15425,0,261,28,23,15426,independent,0,1,0
15426,0,214,33,34,15427,independent,0,1,0
15427,0,337,35,29,15428,independent,0,1,0
15428,0,344,27,28,15429,independent,0,1,0
15429,0,292,26,27,15430,independent,0,1,0
15430,0,330,30,35,15431,independent,0,1,0
15431,0,334,31,30,15432,independent,0,1,0
15432,0,245,25,28,15433,independent,0,1,0
15433,0,306,27,27,15434,independent,0,1,0
15434,0,292,23,23,15435,independent,0,1,0
15435,0,260,21,29,15436,independent,0,1,0
15436,0,264,30,26,15437,independent,0,1,0
15437,0,330,32,31,15438,independent,0,1,0
15438,0,285,21,32,15439,independent,0,1,0
15439,0,279,24,28,15440,independent,0,1,0
15440,0,344,33,35,15441,independent,0,1,0
15441,0,330,27,23,15442,independent,0,1,0
15442,0,317,25,27,15443,independent,0,1,0
15443,0,363,31,31,15444,independent,0,1,0
15444,0,358,34,35,15445,independent,0,1,0
15445,0,268,33,30,15446,independent,0,1,0
15446,0,324,34,25,15447,independent,0,1,0
15447,0,304,31,30,15448,independent,0,1,0
15448,0,256,31,26,15449,independent,0,1,0
15449,0,326,32,29,15450,independent,0,1,0
15450,0,333,32,31,15451,independent,0,1,0
15451,0,334,32,33,15452,independent,0,1,0
15452,0,255,27,30,15453,independent,0,1,0
15453,0,304,28,28,15454,independent,0,1,0
15454,0,327,31,35,15455,independent,0,1,0
15455,0,301,28,28,15456,independent,0,1,0
15456,0,330,30,36,15457,independent,0,1,0
15457,0,328,32,28,15458,independent,0,1,0
15458,0,356,34,30,15459,independent,0,1,0
15459,0,306,29,32,15460,independent,0,1,0
15460,0,316,30,25,15461,independent,0,1,0
15461,0,318,31,38,15462,independent,0,1,0
15462,0,260,24,27,15463,independent,0,1,0
15463,0,318,33,37,15464,independent,0,1,0
15464,0,238,28,23,15465,independent,0,1,0
15465,0,285,29,28,15466,independent,0,1,0
15466,0,347,38,26,15467,independent,0,1,0
15467,0,314,31,29,15468,independent,0,1,0
15468,0,290,24,30,15469,independent,0,1,0
15469,0,335,30,31,15470,independent,0,1,0
15470,0,251,26,28,15471,independent,0,1,0
15471,0,351,36,38,15472,independent,0,1,0
15472,0,263,31,25,15473,independent,0,1,0
15473,0,294,36,28,15474,independent,0,1,0
15474,0,254,28,26,15475,independent,0,1,0
15475,0,316,26,32,15476,independent,0,1,0
15476,0,351,34,26,15477,independent,0,1,0
15477,0,341,38,33,15478,independent,0,1,0
15478,0,358,32,29,15479,independent,0,1,0
15479,0,348,32,36,15480,independent,0,1,0
15480,0,283,33,31,15481,independent,0,1,0
15481,0,381,35,36,15482,independent,0,1,0
15482,0,306,31,33,15483,independent,0,1,0
15483,0,330,35,33,15484,independent,0,1,0
15484,0,325,28,36,15485,independent,0,1,0
15485,0,290,28,31,15486,independent,0,1,0
15486,0,308,29,34,15487,independent,0,1,0
15487,0,300,32,28,15488,independent,0,1,0
15488,0,332,31,30,15489,independent,0,1,0
15489,0,324,35,33,15490,independent,0,1,0
15490,0,269,23,25,15491,independent,0,1,0
15491,0,295,34,30,15492,independent,0,1,0
15492,0,282,34,32,15493,independent,0,1,0
15493,0,294,31,36,15494,independent,0,1,0
15494,0,344,31,25,15495,independent,0,1,0
15495,0,264,26,28,15496,independent,0,1,0
15496,0,299,32,28,15497,independent,0,1,0
15497,0,285,32,30,15498,independent,0,1,0
15498,0,297,40,31,15499,independent,0,1,0
15499,0,274,34,26,15500,independent,0,1,0
15500,0,235,29,29,15501,independent,0,1,0
15501,0,222,29,23,15502,independent,0,1,0
15502,0,232,28,28,15503,independent,0,1,0
15503,0,271,29,34,15504,independent,0,1,0
15504,0,302,32,27,15505,independent,0,1,0
15505,0,280,29,29,15506,independent,0,1,0
15506,0,251,28,26,15507,independent,0,1,0
15507,0,224,35,23,15508,independent,0,1,0
15508,0,339,26,30,15509,independent,0,1,0
15509,0,241,32,26,15510,independent,0,1,0
15510,0,330,32,30,15511,independent,0,1,0
15511,0,305,33,29,15512,independent,0,1,0
15512,0,331,39,39,15513,independent,0,1,0
15513,0,265,28,29,15514,independent,0,1,0
15514,0,305,31,31,15515,independent,0,1,0
15515,0,308,35,33,15516,independent,0,1,0
15516,0,272,30,26,15517,independent,0,1,0
15517,0,275,28,30,15518,independent,0,1,0
15518,0,375,27,35,15519,independent,0,1,0
15519,0,263,29,29,15520,independent,0,1,0
15520,0,256,27,31,15521,independent,0,1,0
15521,0,351,30,29,15522,independent,0,1,0
15522,0,271,32,30,15523,independent,0,1,0
15523,0,243,29,30,15524,independent,0,1,0
15524,0,373,28,36,15525,independent,0,1,0
15525,0,243,21,24,15526,independent,0,1,0
15526,0,254,28,25,15527,independent,0,1,0
15527,0,289,36,26,15528,independent,0,1,0
15528,0,299,31,31,15529,independent,0,1,0
15529,0,275,25,33,15530,independent,0,1,0
15530,0,350,25,24,15531,independent,0,1,0
15531,0,307,33,33,15532,independent,0,1,0
15532,0,300,30,24,15533,independent,0,1,0
15533,0,307,36,34,15534,independent,0,1,0
15534,0,281,26,32,15535,independent,0,1,0
15535,0,240,33,30,15536,independent,0,1,0
15536,0,313,29,27,15537,independent,0,1,0
15537,0,294,22,27,15538,independent,0,1,0
15538,0,294,32,30,15539,independent,0,1,0
15539,0,230,27,23,15540,independent,0,1,0
15540,0,369,32,29,15541,independent,0,1,0
15541,0,342,29,36,15542,independent,0,1,0
15542,0,290,33,34,15543,independent,0,1,0
15543,0,333,24,33,15544,independent,0,1,0
15544,0,300,30,31,15545,independent,0,1,0
15545,0,321,37,24,15546,independent,0,1,0
15546,0,305,29,27,15547,independent,0,1,0
15547,0,234,25,29,15548,independent,0,1,0
15548,0,245,27,35,15549,independent,0,1,0
15549,0,274,27,27,15550,independent,0,1,0
15550,0,318,38,33,15551,independent,0,1,0
15551,0,254,25,31,15552,independent,0,1,0
15552,0,331,29,32,15553,independent,0,1,0
15553,0,295,36,35,15554,independent,0,1,0
15554,0,331,32,30,15555,independent,0,1,0
15555,0,310,28,30,15556,independent,0,1,0
15556,0,240,33,30,15557,independent,0,1,0
15557,0,341,31,33,15558,independent,0,1,0
15558,0,225,32,29,15559,independent,0,1,0
15559,0,176,23,22,15560,independent,0,1,0
15560,0,345,32,30,15561,independent,0,1,0
15561,0,242,26,20,15562,independent,0,1,0
15562,0,269,33,22,15563,independent,0,1,0
15563,0,300,30,27,15564,independent,0,1,0
15564,0,374,30,37,15565,independent,0,1,0
15565,0,319,26,25,15566,independent,0,1,0
15566,0,225,24,22,15567,independent,0,1,0
15567,0,290,26,36,15568,independent,0,1,0
15568,0,356,29,27,15569,independent,0,1,0
15569,0,241,31,28,15570,independent,0,1,0
15570,0,299,32,31,15571,independent,0,1,0
15571,0,270,28,26,15572,independent,0,1,0
15572,0,260,29,31,15573,independent,0,1,0
15573,0,337,31,31,15574,independent,0,1,0
15574,0,290,29,22,15575,independent,0,1,0
15575,0,269,28,27,15576,independent,0,1,0
15576,0,301,28,30,15577,independent,0,1,0
15577,0,275,25,26,15578,independent,0,1,0
15578,0,356,27,36,15579,independent,0,1,0
15579,0,249,35,30,15580,independent,0,1,0
15580,0,269,31,29,15581,independent,0,1,0
15581,0,364,27,32,15582,independent,0,1,0
15582,0,309,32,26,15583,independent,0,1,0
15583,0,350,38,33,15584,independent,0,1,0
15584,0,318,26,31,15585,independent,0,1,0
15585,0,231,21,29,15586,independent,0,1,0
15586,0,252,26,29,15587,independent,0,1,0
15587,0,295,24,35,15588,independent,0,1,0
15588,0,277,35,35,15589,independent,0,1,0
15589,0,348,34,35,15590,independent,0,1,0
15590,0,276,31,29,15591,independent,0,1,0
15591,0,293,25,28,15592,independent,0,1,0
15592,0,261,35,33,15593,independent,0,1,0
15593,0,344,31,32,15594,independent,0,1,0
15594,0,286,34,31,15595,independent,0,1,0
15595,0,320,32,29,15596,independent,0,1,0
15596,0,231,30,27,15597,independent,0,1,0
15597,0,332,27,31,15598,independent,0,1,0
15598,0,349,32,34,15599,independent,0,1,0
15599,0,386,33,40,15600,independent,0,1,0
15600,0,348,22,39,15601,independent,0,1,0
15601,0,275,26,22,15602,independent,0,1,0
15602,0,242,26,22,15603,independent,0,1,0
15603,0,376,36,24,15604,independent,0,1,0
15604,0,299,31,30,15605,independent,0,1,0
15605,0,298,38,29,15606,independent,0,1,0
15606,0,317,26,32,15607,independent,0,1,0
15607,0,325,30,31,15608,independent,0,1,0
15608,0,311,31,30,15609,independent,0,1,0
15609,0,341,28,33,15610,independent,0,1,0
15610,0,325,33,34,15611,independent,0,1,0
15611,0,311,27,28,15612,independent,0,1,0
15612,0,315,26,33,15613,independent,0,1,0
15613,0,297,34,31,15614,independent,0,1,0
15614,0,390,30,38,15615,independent,0,1,0
15615,0,314,34,27,15616,independent,0,1,0
15616,0,272,34,32,15617,independent,0,1,0
15617,0,308,30,33,15618,independent,0,1,0
15618,0,203,33,27,15619,independent,0,1,0
15619,0,365,34,28,15620,independent,0,1,0
15620,0,287,36,29,15621,independent,0,1,0
15621,0,291,24,24,15622,independent,0,1,0
15622,0,300,30,31,15623,independent,0,1,0
15623,0,361,34,31,15624,independent,0,1,0
15624,0,341,32,30,15625,independent,0,1,0
15625,0,300,31,36,15626,independent,0,1,0
15626,0,334,29,38,15627,independent,0,1,0
15627,0,278,30,28,15628,independent,0,1,0
15628,0,265,32,32,15629,independent,0,1,0
15629,0,234,32,30,15630,independent,0,1,0
15630,0,243,28,22,15631,independent,0,1,0
15631,0,351,31,27,15632,independent,0,1,0
15632,0,244,19,24,15633,independent,0,1,0
15633,0,332,26,35,15634,independent,0,1,0
15634,0,277,29,30,15635,independent,0,1,0
15635,0,292,26,39,15636,independent,0,1,0
15636,0,280,25,32,15637,independent,0,1,0
15637,0,328,28,26,15638,independent,0,1,0
15638,0,312,27,36,15639,independent,0,1,0
15639,0,232,26,27,15640,independent,0,1,0
15640,0,232,25,27,15641,independent,0,1,0
15641,0,329,34,34,15642,independent,0,1,0
15642,0,349,29,31,15643,independent,0,1,0
15643,0,308,33,32,15644,independent,0,1,0
15644,0,291,28,31,15645,independent,0,1,0
15645,0,240,29,27,15646,independent,0,1,0
15646,0,301,25,35,15647,independent,0,1,0
15647,0,254,32,28,15648,independent,0,1,0
15648,0,291,31,36,15649,independent,0,1,0
15649,0,245,32,24,15650,independent,0,1,0
15650,0,292,24,27,15651,independent,0,1,0
15651,0,320,32,18,15652,independent,0,1,0
15652,0,301,27,28,15653,independent,0,1,0
15653,0,280,29,31,15654,independent,0,1,0
15654,0,364,28,34,15655,independent,0,1,0
15655,0,353,37,33,15656,independent,0,1,0
15656,0,279,27,29,15657,independent,0,1,0
15657,0,289,32,32,15658,independent,0,1,0
15658,0,289,22,29,15659,independent,0,1,0
15659,0,361,32,28,15660,independent,0,1,0
15660,0,355,30,31,15661,independent,0,1,0
15661,0,229,23,23,15662,independent,0,1,0
15662,0,287,30,27,15663,independent,0,1,0
15663,0,175,28,29,15664,independent,0,1,0
15664,0,344,24,32,15665,independent,0,1,0
15665,0,287,22,32,15666,independent,0,1,0
15666,0,300,29,30,15667,independent,0,1,0
15667,0,293,25,34,15668,independent,0,1,0
15668,0,340,28,34,15669,independent,0,1,0
15669,0,257,33,29,15670,independent,0,1,0
15670,0,309,35,32,15671,independent,0,1,0
15671,0,287,29,26,15672,independent,0,1,0
15672,0,309,30,32,15673,independent,0,1,0
15673,0,267,30,32,15674,independent,0,1,0
15674,0,303,22,33,15675,independent,0,1,0
15675,0,273,28,27,15676,independent,0,1,0
15676,0,358,21,34,15677,independent,0,1,0
15677,0,263,28,25,15678,independent,0,1,0
15678,0,320,29,36,15679,independent,0,1,0
15679,0,289,27,30,15680,independent,0,1,0
15680,0,357,31,35,15681,independent,0,1,0
15681,0,298,23,26,15682,independent,0,1,0
15682,0,288,32,35,15683,independent,0,1,0
15683,0,325,34,32,15684,independent,0,1,0
15684,0,326,38,33,15685,independent,0,1,0
