ID,Customer Age (in months),"Churn (1 = Yes, 0 = No)",CHI Score Month 0,CHI Score 0-1,Support Cases Month 0,Support Cases 0-1,SP Month 0,SP 0-1,Logins 0-1,Blog Articles 0-1,Views 0-1, Days Since Last Login 0-1,Group_14-67,Group_2-6,Group_6-14
389,12,0,141,58,0,-2,0.0,-3.0,1,-1,-5,0,0,0,1
386,12,0,101,-27,0,-3,0.0,-2.6666666666666665,-44,0,112,-2,0,0,1
381,12,1,43,-28,0,0,0.0,0.0,-2,0,2,-60,0,0,1
377,12,0,135,-13,0,-1,0.0,-3.0,-9,-2,-2,12,0,0,1
371,12,1,0,0,0,0,0.0,0.0,0,0,0,31,0,0,1
370,12,0,96,-48,0,-5,0.0,-3.0,-7,0,-12,3,0,0,1
369,12,1,14,-42,0,0,0.0,0.0,3,0,4,-34,0,0,1
368,12,0,117,5,0,0,0.0,0.0,14,-4,-1,5,0,0,1
365,12,0,45,-67,0,0,0.0,0.0,-4,-1,1,-5,0,0,1
363,12,1,0,0,0,0,0.0,0.0,0,0,0,31,0,0,1
357,12,1,203,25,7,6,2.857142857142857,-0.1428571428571428,88,-2,-28322,3,0,0,1
355,12,0,88,0,0,0,0.0,0.0,-4,0,-146,2,0,0,1
345,12,1,58,41,0,0,0.0,0.0,31,5,8,9,0,0,1
338,12,0,186,2,1,0,3.0,0.0,85,0,34,-1,0,0,1
335,12,1,0,-64,0,0,0.0,0.0,-7,-3,-19,19,0,0,1
334,12,0,58,-1,0,0,0.0,0.0,2,0,33,31,0,0,1
332,12,0,78,11,0,0,0.0,0.0,14,0,-420,4,0,0,1
324,12,1,105,-36,0,-1,0.0,-3.0,1,-1,66,-6,0,0,1
323,12,0,122,-2,0,0,0.0,0.0,-16,-1,18,-4,0,0,1
319,12,1,0,-16,0,0,0.0,0.0,-4,0,12,-2,0,0,1
317,12,1,0,0,0,0,0.0,0.0,0,0,0,31,0,0,1
310,12,0,142,-25,1,-2,3.0,0.0,-25,-4,-2,-2,0,0,1
305,12,0,0,-35,0,0,0.0,0.0,-12,0,1384,7,0,0,1
300,12,1,0,-8,0,-1,0.0,-3.0,-3,0,8,-7,0,0,1
291,12,0,180,12,3,-5,3.0,-0.125,-34,-2,57,0,0,0,1
283,12,1,77,-5,2,1,3.0,0.0,-1,-5,1,5,0,0,1
279,12,0,0,0,0,0,0.0,0.0,0,0,-8,31,0,0,1
271,12,0,6,-36,0,0,0.0,0.0,-3,0,0,5,0,0,1
266,12,1,70,35,0,0,0.0,0.0,0,0,-26,30,0,0,1
261,12,0,130,-13,1,-3,3.0,0.0,20,1,278,-2,0,0,1
257,12,1,0,0,0,0,0.0,0.0,0,0,0,31,0,0,1
247,12,0,113,-2,0,-1,0.0,-3.0,3,1,-11,-1,0,0,1
242,12,0,178,-33,5,-1,3.0,0.0,1,-2,-114,-1,0,0,1
222,12,0,119,-16,0,0,0.0,0.0,45,2,-301,0,0,0,1
217,12,0,215,8,2,1,3.0,1.0,17,-4,4914,0,0,0,1
211,12,1,143,37,0,0,0.0,0.0,50,3,18,28,0,0,1
4484,13,0,67,12,1,1,3.0,3.0,70,0,0,-3,0,0,1
4472,13,0,36,6,0,-3,0.0,-2.6666666666666665,2,0,0,0,0,0,1
4466,13,0,97,-8,2,-5,3.0,0.0,-53,0,0,-1,0,0,1
2858,13,0,135,-19,0,0,0.0,0.0,10,0,-171,3,0,0,1
2825,13,1,68,-10,0,-2,0.0,-3.0,0,0,-67,18,0,0,1
2775,13,0,185,0,0,0,0.0,0.0,65,2,-53,6,0,0,1
2596,13,0,151,11,1,1,3.0,3.0,12,2,70,0,0,0,1
2540,13,0,80,0,0,0,0.0,0.0,59,0,-60,3,0,0,1
2486,13,0,108,-1,0,0,0.0,0.0,1,-4,0,-1,0,0,1
2442,13,0,146,-1,1,-1,3.0,0.0,19,0,-19,-1,0,0,1
2403,13,0,113,11,4,-2,3.0,0.0,-19,2,1,0,0,0,1
2202,13,0,81,7,0,0,0.0,0.0,3,0,-732,-32,0,0,1
1900,13,0,70,-10,0,0,0.0,0.0,2,0,8,-33,0,0,1
1870,13,0,130,-10,0,0,0.0,0.0,-2,0,350,5,0,0,1
1811,13,0,130,-38,0,-2,0.0,-3.0,-10,-3,25,-1,0,0,1
1762,13,0,45,-16,0,-1,0.0,-3.0,-1,0,-3,-2,0,0,1
1756,13,0,131,-11,0,-1,0.0,-3.0,3,-1,-60,5,0,0,1
1723,13,0,125,9,0,0,0.0,0.0,-8,0,17,-1,0,0,1
1670,13,0,22,-37,0,0,0.0,0.0,0,-1,2917,31,0,0,1
1669,13,0,193,-24,1,1,3.0,3.0,2,1,3944,-1,0,0,1
1589,13,0,143,16,0,-1,0.0,-3.0,31,0,55,0,0,0,1
1588,13,0,99,4,0,0,0.0,0.0,-8,0,-195,9,0,0,1
1307,13,0,172,-21,0,-1,0.0,-3.0,55,-4,218,10,0,0,1
1032,13,0,132,0,2,2,3.0,3.0,43,0,-23,-1,0,0,1
1027,13,0,90,0,0,0,0.0,0.0,2,0,2,1,0,0,1
1026,13,0,104,-17,0,-2,0.0,-2.5,24,-1,-550,1,0,0,1
1022,13,0,31,-44,0,0,0.0,0.0,-2,0,-30,2,0,0,1
1021,13,1,12,-73,0,0,0.0,0.0,-4,-1,0,18,0,0,1
1019,13,0,33,-77,0,-1,0.0,-3.0,3,-1,472,15,0,0,1
1009,13,0,82,11,0,0,0.0,0.0,83,0,34,-4,0,0,1
1007,13,0,109,-6,0,-1,0.0,-3.0,20,-1,0,4,0,0,1
1003,13,1,130,-14,0,0,0.0,0.0,-6,-2,-66,3,0,0,1
987,13,0,135,46,1,1,3.0,3.0,23,2,-475,5,0,0,1
979,13,1,0,0,0,0,0.0,0.0,0,0,-1,31,0,0,1
960,13,1,27,27,0,0,0.0,0.0,10,0,2,31,0,0,1
952,13,0,113,44,0,0,0.0,0.0,66,0,-445,6,0,0,1
940,13,0,76,-38,0,-1,0.0,-3.0,-11,-2,-5,5,0,0,1
918,13,1,102,7,0,0,0.0,0.0,0,0,-7,31,0,0,1
915,13,0,160,1,0,0,0.0,0.0,3,2,-99,4,0,0,1
907,13,0,203,29,0,-1,0.0,-3.0,21,1,29,-1,0,0,1
899,13,0,63,-44,0,0,0.0,0.0,1,-1,-19,-8,0,0,1
892,13,0,131,10,0,0,0.0,0.0,51,1,-127,0,0,0,1
890,13,0,19,-4,0,0,0.0,0.0,0,0,0,31,0,0,1
887,13,0,150,4,1,1,3.0,3.0,9,0,-41,5,0,0,1
883,13,0,28,-10,0,0,0.0,0.0,-1,0,0,-16,0,0,1
865,13,0,120,10,0,-1,0.0,-3.0,42,0,8,-2,0,0,1
844,13,1,113,-33,0,0,0.0,0.0,48,-5,10,9,0,0,1
833,13,0,179,21,0,0,0.0,0.0,95,-3,-1363,0,0,0,1
826,13,1,110,18,1,1,3.0,3.0,14,0,-29,-3,0,0,1
823,13,0,215,5,0,-1,0.0,-3.0,19,1,60,-1,0,0,1
796,13,0,50,-21,0,0,0.0,0.0,-3,0,13,-10,0,0,1
744,13,0,63,-20,0,0,0.0,0.0,5,0,-7,27,0,0,1
739,13,0,112,35,0,0,0.0,0.0,26,2,927,2,0,0,1
729,13,0,50,-11,0,0,0.0,0.0,3,0,-77,16,0,0,1
684,13,0,202,11,0,0,0.0,0.0,54,0,-142,-1,0,0,1
670,13,1,77,-8,0,0,0.0,0.0,0,0,6,-1,0,0,1
656,13,0,158,-21,0,0,0.0,0.0,27,-1,-78,0,0,0,1
610,13,0,122,14,0,0,0.0,0.0,-24,0,-11,2,0,0,1
591,13,1,77,1,0,0,0.0,0.0,3,0,0,17,0,0,1
566,13,0,89,6,0,0,0.0,0.0,5,0,696,21,0,0,1
563,13,0,3,3,0,0,0.0,0.0,1,0,9,6,0,0,1
561,13,0,151,-3,1,-1,3.0,0.0,-1,-1,166,0,0,0,1
558,13,0,139,-6,2,-4,2.5,-0.5,9,44,1734,0,0,0,1
552,13,0,170,5,1,1,3.0,3.0,7,-4,33,3,0,0,1
550,13,0,139,14,5,5,2.8,2.8,127,2,-501,0,0,0,1
547,13,0,146,-19,0,-2,0.0,-3.0,-4,-10,122,-2,0,0,1
542,13,0,171,32,0,0,0.0,0.0,27,3,-1914,-5,0,0,1
540,13,0,159,65,0,-1,0.0,-3.0,23,5,178,0,0,0,1
538,13,0,161,18,2,2,3.0,3.0,15,-3,-86,1,0,0,1
526,13,0,0,0,1,1,0.0,0.0,24,0,0,31,0,0,1
525,13,0,148,-2,0,0,0.0,0.0,-1,0,-1055,0,0,0,1
522,13,0,28,-30,0,0,0.0,0.0,-6,0,-42,11,0,0,1
517,13,0,92,71,0,0,0.0,0.0,16,1,-30,31,0,0,1
516,13,0,144,7,0,0,0.0,0.0,12,1,70,31,0,0,1
512,13,0,134,2,1,1,3.0,3.0,47,0,-147,-1,0,0,1
509,13,0,44,0,0,0,0.0,0.0,0,0,64,31,0,0,1
507,13,0,91,27,0,0,0.0,0.0,-2,1,-185,-14,0,0,1
500,13,0,153,-9,0,0,0.0,0.0,23,2,138,2,0,0,1
499,13,0,37,28,0,0,0.0,0.0,0,0,-16,31,0,0,1
498,13,0,122,-2,0,0,0.0,0.0,-26,0,31,0,0,0,1
496,13,0,118,-33,0,0,0.0,0.0,12,-1,18,-5,0,0,1
495,13,0,81,22,2,2,3.0,3.0,22,0,0,1,0,0,1
491,13,0,164,9,0,0,0.0,0.0,-30,-3,102,0,0,0,1
487,13,0,98,7,0,0,0.0,0.0,16,0,8,-8,0,0,1
486,13,0,217,-6,1,-1,4.0,0.5,2,2,6593,0,0,0,1
476,13,0,43,-25,0,0,0.0,0.0,-1,0,-1,24,0,0,1
472,13,1,110,-15,3,3,3.0,3.0,10,-1,-15,0,0,0,1
470,13,0,158,-13,0,0,0.0,0.0,-20,-7,130,0,0,0,1
462,13,0,115,-3,0,0,0.0,0.0,-4,0,52,-3,0,0,1
460,13,0,90,11,0,0,0.0,0.0,5,0,37,23,0,0,1
453,13,1,20,-1,0,0,0.0,0.0,0,0,44,31,0,0,1
452,13,0,151,-32,1,-1,3.0,0.0,42,-2,-286,0,0,0,1
451,13,0,127,-49,4,3,3.0,0.0,-4,0,47,-25,0,0,1
450,13,0,142,-2,0,-2,0.0,-2.5,30,0,34,0,0,0,1
449,13,0,113,7,1,1,3.0,3.0,6,-1,130,10,0,0,1
448,13,0,69,-1,0,0,0.0,0.0,5,0,24,-1,0,0,1
444,13,0,0,0,0,0,0.0,0.0,0,0,2,31,0,0,1
443,13,0,53,-15,0,0,0.0,0.0,2,0,69,15,0,0,1
441,13,0,125,-47,0,0,0.0,0.0,0,-7,-347,-2,0,0,1
440,13,0,0,0,0,0,0.0,0.0,0,0,0,31,0,0,1
438,13,0,160,-2,0,0,0.0,0.0,-24,-1,-64,-4,0,0,1
437,13,0,154,-53,2,0,3.0,0.0,23,-1,59,0,0,0,1
436,13,0,81,-36,0,0,0.0,0.0,-12,-1,-118,-2,0,0,1
435,13,0,67,46,0,0,0.0,0.0,8,1,2,-29,0,0,1
434,13,0,186,-2,3,2,3.0,0.0,3,-2,-36,0,0,0,1
431,13,0,228,-2,3,-1,4.0,0.75,28,-2,-203,-5,0,0,1
429,13,0,137,-9,0,-2,0.0,-3.0,22,2,43,0,0,0,1
428,13,0,201,-1,10,-1,3.0,0.0,56,0,-5933,0,0,0,1
427,13,0,0,0,0,0,0.0,0.0,0,0,0,31,0,0,1
426,13,0,96,-11,0,0,0.0,0.0,19,0,-17,0,0,0,1
425,13,0,0,-25,0,0,0.0,0.0,-2,0,0,-27,0,0,1
424,13,0,131,-4,0,0,0.0,0.0,48,0,-13,3,0,0,1
422,13,0,73,19,2,2,3.0,3.0,61,0,-67,-9,0,0,1
421,13,0,41,10,0,0,0.0,0.0,0,0,-22,31,0,0,1
420,13,0,157,-2,2,2,3.0,3.0,80,-1,232,-2,0,0,1
418,13,0,154,-2,0,0,0.0,0.0,25,1,-26,3,0,0,1
417,13,0,70,21,0,0,0.0,0.0,6,0,-173,30,0,0,1
416,13,0,0,0,0,0,0.0,0.0,0,0,-8,31,0,0,1
415,13,0,0,-21,0,-1,0.0,-3.0,-10,0,-6,-5,0,0,1
414,13,0,221,36,0,-3,0.0,-3.0,37,1,178,0,0,0,1
413,13,0,0,0,0,0,0.0,0.0,2,0,-4,31,0,0,1
411,13,0,252,13,8,2,3.0,0.0,36,-1,728,0,0,0,1
408,13,0,122,-28,0,0,0.0,0.0,0,-3,60,0,0,0,1
405,13,0,170,35,1,-1,3.0,0.0,30,-2,-519,0,0,0,1
399,13,0,161,51,0,-1,0.0,-3.0,-15,1,2,-6,0,0,1
398,13,0,103,2,0,0,0.0,0.0,20,1,-102,-7,0,0,1
396,13,0,55,35,0,0,0.0,0.0,12,0,0,31,0,0,1
395,13,0,83,38,0,0,0.0,0.0,4,0,-49,31,0,0,1
394,13,1,128,-18,0,0,0.0,0.0,2,-2,-31,6,0,0,1
392,13,0,253,11,2,1,3.0,0.0,9,-5,-1113,0,0,0,1
390,13,0,150,20,0,0,0.0,0.0,67,3,-4,-1,0,0,1
388,13,0,189,-22,0,0,0.0,0.0,-73,-3,51,0,0,0,1
387,13,1,61,-12,0,0,0.0,0.0,2,0,28,31,0,0,1
385,13,0,192,-5,0,0,0.0,0.0,16,1,-237,0,0,0,1
383,13,0,155,19,5,4,3.4,0.3999999999999999,-4,0,695,0,0,0,1
380,13,0,155,20,1,1,2.0,2.0,200,0,1980,-1,0,0,1
373,13,0,163,-3,10,8,3.0,0.0,174,11,-57,-2,0,0,1
372,13,0,136,14,3,2,3.0,0.0,69,-1,-107,-1,0,0,1
366,13,1,135,-39,0,0,0.0,0.0,-12,-1,39,0,0,0,1
362,13,0,111,-2,0,-1,0.0,-3.0,2,0,0,0,0,0,1
361,13,0,125,23,0,0,0.0,0.0,3,0,-127,6,0,0,1
356,13,0,167,3,1,1,2.0,2.0,43,2,-227,0,0,0,1
354,13,0,139,-29,0,0,0.0,0.0,-4,1,244,-1,0,0,1
351,13,0,79,-5,0,-2,0.0,-3.0,2,0,65,0,0,0,1
342,13,0,82,-38,0,0,0.0,0.0,0,-1,10,6,0,0,1
341,13,0,73,-10,0,0,0.0,0.0,-3,0,156,-9,0,0,1
339,13,1,54,19,0,0,0.0,0.0,0,-1,426,31,0,0,1
337,13,0,127,-11,1,0,3.0,0.0,4,0,-7323,1,0,0,1
333,13,0,173,44,0,0,0.0,0.0,19,1,-31,-7,0,0,1
330,13,0,185,-37,2,2,2.5,2.5,8,-2,12,0,0,0,1
320,13,0,42,-17,0,0,0.0,0.0,6,0,-15,9,0,0,1
316,13,0,76,-4,0,0,0.0,0.0,5,-1,1,0,0,0,1
314,13,0,118,-12,0,-1,0.0,-3.0,-41,0,-1,2,0,0,1
312,13,0,61,1,0,0,0.0,0.0,2,0,-44,30,0,0,1
306,13,0,69,6,0,0,0.0,0.0,2,0,16,31,0,0,1
303,13,0,94,-35,0,-1,0.0,-3.0,-13,0,139,3,0,0,1
301,13,0,40,12,0,0,0.0,0.0,20,0,-1,17,0,0,1
294,13,1,78,2,0,0,0.0,0.0,16,2,1,-11,0,0,1
293,13,0,143,-4,0,0,0.0,0.0,-1,0,-55,20,0,0,1
290,13,0,165,0,0,0,0.0,0.0,6,-1,5322,0,0,0,1
289,13,0,41,-29,4,3,3.0,0.0,12,-1,5,-2,0,0,1
288,13,0,35,-20,1,1,3.0,3.0,69,0,16,-1,0,0,1
287,13,0,18,-1,0,0,0.0,0.0,0,0,-2,30,0,0,1
278,13,0,0,0,0,0,0.0,0.0,0,0,2,31,0,0,1
270,13,0,39,-41,2,2,3.0,3.0,66,-1,-10,-109,0,0,1
267,13,1,147,1,2,2,3.0,3.0,24,0,-214,-1,0,0,1
264,13,0,176,14,0,0,0.0,0.0,15,4,-102,0,0,0,1
263,13,0,187,47,4,2,3.0,0.0,28,1,44,0,0,0,1
262,13,0,88,9,0,0,0.0,0.0,11,0,28,-2,0,0,1
260,13,0,106,8,3,1,3.0,0.0,-20,1,-29,0,0,0,1
253,13,0,151,-1,0,0,0.0,0.0,4,-1,-2,-14,0,0,1
248,13,0,171,-21,0,0,0.0,0.0,54,-3,1091,-1,0,0,1
246,13,0,35,-81,0,0,0.0,0.0,-12,-2,8,7,0,0,1
243,13,0,188,1,0,-1,0.0,-3.0,8,-1,-41,-8,0,0,1
241,13,0,120,-44,0,0,0.0,0.0,49,-1,-99,0,0,0,1
240,13,0,0,-22,0,0,0.0,0.0,0,0,-4,30,0,0,1
227,13,1,0,0,0,0,0.0,0.0,0,0,-1,31,0,0,1
225,13,0,165,77,0,-1,0.0,-3.0,42,0,-117,-4,0,0,1
223,13,0,167,10,0,0,0.0,0.0,10,0,29,-3,0,0,1
216,13,0,118,-1,1,1,3.0,3.0,41,-2,5,0,0,0,1
207,13,0,3,0,2,1,3.0,3.0,19,0,0,-16,0,0,1
206,13,0,121,-15,0,0,0.0,0.0,1,-1,266,0,0,0,1
66,13,1,122,31,6,4,3.0,0.0,94,4,-1,-9,0,0,1
4488,14,0,199,154,8,8,3.0,3.0,77,1,0,-1,0,0,1
2982,14,0,87,-12,0,0,0.0,0.0,-6,0,602,-20,0,0,1
2971,14,0,196,0,0,-2,0.0,-3.0,6,0,-494,0,0,0,1
2921,14,0,113,19,0,0,0.0,0.0,3,1,10,3,0,0,1
2912,14,0,166,28,1,1,3.0,3.0,12,4,3,0,0,0,1
2864,14,0,115,2,0,0,0.0,0.0,5,4,24,3,0,0,1
2611,14,1,49,-36,0,0,0.0,0.0,-4,0,7,-53,0,0,1
2594,14,0,111,6,3,2,3.0,0.0,58,0,14,5,0,0,1
2561,14,0,164,0,1,1,3.0,3.0,22,0,-333,-1,0,0,1
2532,14,0,29,0,0,0,0.0,0.0,-2,0,2,-32,0,0,1
2516,14,0,216,52,3,3,2.6666666666666665,2.6666666666666665,39,-3,-206,3,0,0,1
2511,14,0,74,8,0,0,0.0,0.0,8,0,-5,3,0,0,1
2356,14,0,122,-2,0,0,0.0,0.0,8,1,-70,-1,0,0,1
2276,14,0,178,7,0,-1,0.0,-3.0,40,-1,-49,0,0,0,1
2247,14,0,0,-23,0,0,0.0,0.0,-35,0,0,1,0,0,1
2192,14,1,100,1,0,0,0.0,0.0,7,1,0,3,0,0,1
2179,14,1,60,-25,0,0,0.0,0.0,0,0,-67,31,0,0,1
2117,14,1,72,0,0,0,0.0,0.0,24,0,23,0,0,0,1
2085,14,0,125,0,1,1,3.0,3.0,15,0,-380,19,0,0,1
1809,14,0,0,0,0,0,0.0,0.0,0,0,-38,31,0,0,1
1787,14,0,150,-15,0,-4,0.0,-2.75,-36,0,-134,0,0,0,1
1785,14,0,191,66,8,7,2.75,2.75,112,3,-1156,0,0,0,1
1776,14,0,132,-31,0,0,0.0,0.0,-26,-1,0,0,0,0,1
1752,14,0,67,24,0,0,0.0,0.0,4,0,-14,-2,0,0,1
1743,14,0,107,10,0,0,0.0,0.0,7,0,0,10,0,0,1
1733,14,0,57,1,0,0,0.0,0.0,15,1,-7,3,0,0,1
1712,14,0,67,65,0,0,0.0,0.0,4,0,73,31,0,0,1
1685,14,0,208,-20,1,1,3.0,3.0,296,-1,556,0,0,0,1
1676,14,0,0,0,0,0,0.0,0.0,-4,0,0,4,0,0,1
1650,14,0,77,-11,0,0,0.0,0.0,-13,-1,-80,0,0,0,1
1645,14,0,167,21,0,0,0.0,0.0,56,0,45,0,0,0,1
1636,14,0,87,-28,0,0,0.0,0.0,6,0,-89,2,0,0,1
1634,14,0,153,-46,1,0,3.0,0.0,3,-1,-324,4,0,0,1
1626,14,0,183,-6,7,4,3.0,0.0,56,-11,518,0,0,0,1
1612,14,0,152,-19,1,0,3.0,0.0,22,-36,-25,0,0,0,1
1566,14,0,206,2,1,1,3.0,3.0,96,0,-936,-1,0,0,1
1277,14,0,5,-20,0,-1,0.0,-4.0,-22,0,4,-33,0,0,1
1215,14,0,153,-10,1,0,3.0,0.0,-10,1,8,0,0,0,1
1200,14,0,249,31,2,0,2.0,-1.0,213,9,-353,0,0,0,1
1107,14,1,51,10,0,0,0.0,0.0,0,0,-246,31,0,0,1
1034,14,0,131,46,1,1,3.0,3.0,55,2,-90,11,0,0,1
1033,14,0,169,13,3,3,2.3333333333333335,2.3333333333333335,58,2,-221,-1,0,0,1
1030,14,0,48,-60,0,0,0.0,0.0,-4,-3,3,-126,0,0,1
1029,14,0,123,9,5,3,3.0,0.0,71,0,109,0,0,0,1
1018,14,0,104,-27,2,1,3.0,0.0,51,-1,30,-1,0,0,1
1017,14,0,191,-5,1,-1,3.0,0.0,58,-2,-531,0,0,0,1
1016,14,0,61,8,0,0,0.0,0.0,-6,0,109,3,0,0,1
1015,14,0,162,-7,0,-1,0.0,-3.0,159,-2,208,0,0,0,1
1014,14,0,200,3,2,2,3.0,3.0,35,3,583,4,0,0,1
1013,14,0,136,19,0,0,0.0,0.0,7,-2,220,17,0,0,1
1011,14,0,143,-1,0,0,0.0,0.0,-5,1,-25,-1,0,0,1
1010,14,0,0,-23,0,0,0.0,0.0,-2,0,993,-83,0,0,1
1008,14,0,173,6,0,-1,0.0,-3.0,76,0,-255,0,0,0,1
1006,14,1,37,-15,0,0,0.0,0.0,6,0,-16,-88,0,0,1
1005,14,0,98,19,0,0,0.0,0.0,18,0,-126,0,0,0,1
1001,14,0,130,26,0,0,0.0,0.0,14,0,-4,0,0,0,1
1000,14,0,201,-3,1,-1,3.0,0.0,76,-3,7764,0,0,0,1
999,14,0,202,4,2,2,3.0,3.0,-14,0,-440,3,0,0,1
998,14,0,166,18,0,0,0.0,0.0,13,-2,342,2,0,0,1
995,14,0,130,-20,4,4,3.0,3.0,-1,0,39,0,0,0,1
994,14,0,0,0,0,0,0.0,0.0,2,0,0,31,0,0,1
993,14,0,99,-48,0,0,0.0,0.0,-6,-2,-13,3,0,0,1
992,14,0,186,6,0,-1,0.0,-3.0,12,-3,-80,0,0,0,1
990,14,0,125,-1,0,0,0.0,0.0,25,-1,-104,0,0,0,1
989,14,0,36,-1,0,0,0.0,0.0,0,0,-11,31,0,0,1
988,14,0,134,9,0,0,0.0,0.0,61,-1,37,0,0,0,1
985,14,0,105,-17,0,0,0.0,0.0,0,-1,12,-3,0,0,1
984,14,0,83,-1,0,0,0.0,0.0,-12,1,136,-1,0,0,1
983,14,0,58,-11,0,0,0.0,0.0,-9,0,165,-5,0,0,1
982,14,0,168,0,0,-1,0.0,-3.0,136,6,33,0,0,0,1
981,14,0,98,21,0,0,0.0,0.0,31,0,60,3,0,0,1
980,14,0,94,-3,0,0,0.0,0.0,6,0,-63,0,0,0,1
976,14,0,102,-32,0,0,0.0,0.0,-16,-1,-65,0,0,0,1
974,14,0,183,5,0,-1,0.0,-3.0,-12,-13,107,0,0,0,1
973,14,0,109,-43,0,-1,0.0,-4.0,3,-6,675,4,0,0,1
966,14,0,71,16,0,0,0.0,0.0,-3,0,-841,0,0,0,1
963,14,0,198,-16,0,0,0.0,0.0,40,0,481,-1,0,0,1
962,14,0,40,-50,0,-1,0.0,-2.0,-36,-1,27,0,0,0,1
961,14,0,167,-8,1,1,3.0,3.0,35,-3,-275,-1,0,0,1
959,14,0,53,0,0,0,0.0,0.0,1,0,85,14,0,0,1
958,14,0,32,-48,0,0,0.0,0.0,15,-2,-6,10,0,0,1
957,14,0,123,-1,0,0,0.0,0.0,3,0,118,3,0,0,1
956,14,0,67,-1,0,0,0.0,0.0,25,0,-14,-3,0,0,1
955,14,0,55,-38,0,-1,0.0,-3.0,-17,0,-56,6,0,0,1
954,14,0,148,-2,2,0,3.0,0.0,77,2,67,-1,0,0,1
944,14,0,151,13,3,1,3.0,0.0,8,0,-90,-2,0,0,1
938,14,1,0,0,0,0,0.0,0.0,0,0,0,30,0,0,1
934,14,0,60,-77,1,-1,3.0,0.0,-23,-2,43,0,0,0,1
928,14,0,80,34,0,0,0.0,0.0,6,0,-19,31,0,0,1
927,14,0,79,6,0,0,0.0,0.0,-9,0,-78,-92,0,0,1
926,14,0,0,0,0,0,0.0,0.0,0,0,-8,31,0,0,1
925,14,0,43,-5,0,0,0.0,0.0,7,0,0,6,0,0,1
923,14,0,148,-42,0,-1,0.0,-3.0,74,-5,415,-2,0,0,1
922,14,0,206,-17,0,-1,0.0,-2.0,10,-2,690,-1,0,0,1
919,14,0,77,9,0,-1,0.0,-3.0,34,0,-72,0,0,0,1
914,14,0,117,22,3,2,3.0,0.0,27,0,-316,16,0,0,1
913,14,0,85,39,0,0,0.0,0.0,78,0,-38,31,0,0,1
911,14,0,17,-40,0,0,0.0,0.0,1,0,17,19,0,0,1
906,14,0,72,-1,0,-2,0.0,-3.0,-12,0,-179,-6,0,0,1
904,14,1,0,-29,0,0,0.0,0.0,-1,0,0,20,0,0,1
896,14,1,0,0,0,0,0.0,0.0,0,0,-6,31,0,0,1
889,14,0,92,-26,0,0,0.0,0.0,-9,0,-99,2,0,0,1
886,14,1,181,27,3,3,3.0,3.0,1,-2,144,-1,0,0,1
878,14,0,64,5,0,0,0.0,0.0,12,0,-272,-12,0,0,1
876,14,0,128,-24,3,3,3.0,3.0,16,-3,-22,1,0,0,1
875,14,1,189,35,0,0,0.0,0.0,7,2,-2,11,0,0,1
870,14,0,101,-10,0,0,0.0,0.0,5,0,0,-16,0,0,1
857,14,0,185,31,3,3,3.0,3.0,44,1,-200,0,0,0,1
855,14,0,100,35,0,0,0.0,0.0,-14,1,-18,-9,0,0,1
854,14,0,167,28,0,-5,0.0,-3.0,1,4,-35,1,0,0,1
849,14,0,218,28,13,12,3.0,0.0,151,4,-56,-1,0,0,1
848,14,0,163,60,1,1,3.0,3.0,71,1,75,0,0,0,1
847,14,0,136,2,2,0,3.0,0.0,-38,4,-652,3,0,0,1
846,14,0,0,-21,0,0,0.0,0.0,-2,0,0,11,0,0,1
841,14,0,151,-11,0,0,0.0,0.0,-16,-1,84,-3,0,0,1
840,14,0,125,20,0,0,0.0,0.0,69,-1,27,27,0,0,1
838,14,0,155,-19,5,0,3.0,0.0,32,-3,-1986,-1,0,0,1
831,14,0,85,-11,0,0,0.0,0.0,19,0,-12,0,0,0,1
827,14,0,180,36,0,0,0.0,0.0,89,4,-24,-1,0,0,1
825,14,0,33,26,0,0,0.0,0.0,2,0,-285,31,0,0,1
824,14,0,181,56,0,-1,0.0,-3.0,111,0,-76,5,0,0,1
820,14,0,139,-6,0,-1,0.0,-3.0,29,-2,-26,0,0,0,1
819,14,0,120,-2,0,0,0.0,0.0,89,0,-19,0,0,0,1
818,14,1,98,-2,0,0,0.0,0.0,-2,0,-62,10,0,0,1
817,14,0,137,-50,0,-1,0.0,-3.0,-8,-2,-550,3,0,0,1
809,14,1,78,-36,0,0,0.0,0.0,-14,0,-3,0,0,0,1
804,14,0,128,9,0,0,0.0,0.0,37,-1,-21,0,0,0,1
798,14,0,0,-30,0,0,0.0,0.0,0,0,1,31,0,0,1
793,14,0,214,-8,1,0,3.0,0.0,14,-1,145,0,0,0,1
778,14,0,139,11,2,1,3.0,0.0,29,0,-54,3,0,0,1
769,14,0,131,7,0,0,0.0,0.0,5,-1,-249,-4,0,0,1
766,14,0,135,-5,0,0,0.0,0.0,-3,-3,-186,4,0,0,1
736,14,0,76,0,1,1,3.0,3.0,14,0,356,-2,0,0,1
733,14,0,133,-11,0,0,0.0,0.0,19,-1,503,-1,0,0,1
724,14,0,131,-48,0,0,0.0,0.0,-10,-2,5,-1,0,0,1
716,14,0,78,42,0,0,0.0,0.0,2,1,0,-8,0,0,1
715,14,0,35,-40,5,3,3.0,0.0,26,0,-91,3,0,0,1
673,14,1,110,14,0,0,0.0,0.0,33,0,17,3,0,0,1
650,14,0,173,-17,0,-5,0.0,-3.0,-33,-6,-20,0,0,0,1
